Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG
Paul Dummett,738,GB-WLS,DF,Newcastle Utd,eng Premier League,26.0,1991.0,26.0,21.0,1990.0,22.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,1.0,0.01,0.03,0.04,0.01,0.04,738,GB-WLS,DF,Newcastle Utd,eng Premier League,26.0,1991.0,22.1,0.0,9.0,1.0,11.1,0.41,0.05,0.0,0.0,22.1,0.0,0.0,0.0,0.3,0.3,0.03,-0.3,-0.3
Alfred Duncan,739,GHA,MF,Sassuolo,it Serie A,25.0,1993.0,26.0,21.0,1848.0,20.5,4.0,4.0,4.0,0.0,0.0,7.0,1.0,0.19,0.19,0.39,0.19,0.39,1.1,1.1,2.8,3.9,0.05,0.14,0.19,0.05,0.19,739,GHA,MF,Sassuolo,it Serie A,25.0,1993.0,20.5,4.0,25.0,9.0,36.0,1.22,0.44,0.16,0.44,22.0,0.0,0.0,0.0,1.1,1.1,0.05,2.9,2.9
Lewis Dunk,740,GBR,DF,Brighton,eng Premier League,26.0,1991.0,36.0,36.0,3151.0,35.0,2.0,1.0,2.0,0.0,0.0,6.0,1.0,0.06,0.03,0.09,0.06,0.09,1.8,1.8,0.8,2.6,0.05,0.02,0.07,0.05,0.07,740,GBR,DF,Brighton,eng Premier League,26.0,1991.0,35.0,2.0,20.0,4.0,20.0,0.57,0.11,0.1,0.5,14.1,2.0,0.0,0.0,1.8,1.8,0.09,0.2,0.2
Maxime Dupé,741,FRA,GK,Nantes,fr Ligue 1,25.0,1993.0,11.0,10.0,940.0,10.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741,FRA,GK,Nantes,fr Ligue 1,25.0,1993.0,10.4,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Erik Durm,742,DEU,DF,Huddersfield,eng Premier League,26.0,1992.0,28.0,21.0,2055.0,22.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.4,0.4,0.6,1.0,0.02,0.03,0.04,0.02,0.04,742,DEU,DF,Huddersfield,eng Premier League,26.0,1992.0,22.8,0.0,10.0,0.0,0.0,0.44,0.0,0.0,,21.1,0.0,0.0,0.0,0.4,0.4,0.04,-0.4,-0.4
Jimmy Durmaz,743,SWE,"MF,FW",Toulouse,fr Ligue 1,29.0,1989.0,36.0,21.0,1899.0,21.1,4.0,1.0,2.0,2.0,2.0,5.0,0.0,0.19,0.05,0.24,0.09,0.14,4.4,2.8,2.9,5.7,0.21,0.14,0.35,0.13,0.27,743,SWE,"MF,FW",Toulouse,fr Ligue 1,29.0,1989.0,21.1,4.0,39.0,7.0,17.9,1.85,0.33,0.05,0.29,24.5,4.0,2.0,2.0,4.4,2.8,0.07,-0.4,-0.8
Riza Durmisi,744,DNK,DF,Lazio,it Serie A,24.0,1994.0,10.0,2.0,326.0,3.6,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.28,0.28,0.0,0.28,0.1,0.1,0.8,1.0,0.04,0.23,0.27,0.04,0.27,744,DNK,DF,Lazio,it Serie A,24.0,1994.0,3.6,0.0,4.0,2.0,50.0,1.1,0.55,0.0,0.0,26.9,1.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
Hugo Duro,745,ESP,"MF,FW",Getafe,es La Liga,18.0,1999.0,11.0,5.0,417.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.6,1.0,0.09,0.13,0.22,0.09,0.22,745,ESP,"MF,FW",Getafe,es La Liga,18.0,1999.0,4.6,0.0,7.0,1.0,14.3,1.51,0.22,0.0,0.0,15.8,0.0,0.0,0.0,0.4,0.4,0.06,-0.4,-0.4
Raphael Dwamena,746,GHA,FW,Levante,es La Liga,22.0,1995.0,12.0,1.0,222.0,2.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.41,0.0,0.41,0.7,0.7,0.5,1.2,0.28,0.19,0.47,0.28,0.47,746,GHA,FW,Levante,es La Liga,22.0,1995.0,2.5,0.0,4.0,2.0,50.0,1.62,0.81,0.0,0.0,13.8,0.0,0.0,0.0,0.7,0.7,0.17,-0.7,-0.7
Paulo Dybala,747,ARG,"FW,MF",Juventus,it Serie A,24.0,1993.0,30.0,24.0,2137.0,23.7,5.0,4.0,4.0,1.0,1.0,2.0,0.0,0.21,0.17,0.38,0.17,0.34,5.0,4.2,3.8,8.0,0.21,0.16,0.37,0.18,0.34,747,ARG,"FW,MF",Juventus,it Serie A,24.0,1993.0,23.7,5.0,63.0,20.0,31.7,2.65,0.84,0.06,0.2,20.9,4.0,1.0,1.0,5.0,4.2,0.07,0.0,-0.2
Edin Džeko,748,BIH,FW,Roma,it Serie A,32.0,1986.0,33.0,28.0,2579.0,28.7,9.0,6.0,9.0,0.0,0.0,9.0,0.0,0.31,0.21,0.52,0.31,0.52,14.5,14.5,4.2,18.6,0.5,0.15,0.65,0.5,0.65,748,BIH,FW,Roma,it Serie A,32.0,1986.0,28.7,9.0,131.0,50.0,38.2,4.57,1.74,0.07,0.18,15.4,0.0,0.0,0.0,14.5,14.5,0.11,-5.5,-5.5
Blerim Džemaili,749,CHE,MF,Bologna,it Serie A,32.0,1986.0,28.0,20.0,1750.0,19.4,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.05,0.05,0.1,0.05,0.1,1.8,1.8,1.3,3.2,0.09,0.07,0.16,0.09,0.16,749,CHE,MF,Bologna,it Serie A,32.0,1986.0,19.4,1.0,43.0,7.0,16.3,2.21,0.36,0.02,0.14,25.0,4.0,0.0,0.0,1.8,1.8,0.04,-0.8,-0.8
Félix Eboa Eboa,750,CMR,DF,Guingamp,fr Ligue 1,21.0,1997.0,27.0,27.0,2426.0,27.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.11,0.0,0.11,0.11,0.11,1.7,1.7,0.3,2.0,0.06,0.01,0.08,0.06,0.08,750,CMR,DF,Guingamp,fr Ligue 1,21.0,1997.0,27.0,3.0,12.0,5.0,41.7,0.45,0.19,0.25,0.6,9.2,0.0,0.0,0.0,1.7,1.7,0.15,1.3,1.3
Dennis Eckert,751,DEU,FW,Celta Vigo,es La Liga,21.0,1997.0,9.0,1.0,216.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,0.8,0.3,0.04,0.34,0.3,0.34,751,DEU,FW,Celta Vigo,es La Liga,21.0,1997.0,2.4,0.0,8.0,3.0,37.5,3.33,1.25,0.0,0.0,14.6,0.0,0.0,0.0,0.7,0.7,0.09,-0.7,-0.7
Bruno Ecuele Manga,752,GAB,DF,Cardiff City,eng Premier League,30.0,1988.0,38.0,37.0,3376.0,37.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,1.1,1.1,0.4,1.5,0.03,0.01,0.04,0.03,0.04,752,GAB,DF,Cardiff City,eng Premier League,30.0,1988.0,37.5,0.0,10.0,3.0,30.0,0.27,0.08,0.0,0.0,13.4,0.0,0.0,0.0,1.1,1.1,0.11,-1.1,-1.1
Simone Edera,754,ITA,MF,Torino,it Serie A,21.0,1997.0,3.0,1.0,77.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.06,0.14,0.21,0.06,0.21,754,ITA,MF,Torino,it Serie A,21.0,1997.0,0.9,0.0,1.0,0.0,0.0,1.17,0.0,0.0,,15.2,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
Ederson,756,BRA,GK,Manchester City,eng Premier League,24.0,1993.0,38.0,38.0,3420.0,38.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,756,BRA,GK,Manchester City,eng Premier League,24.0,1993.0,38.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Johannes Eggestein,757,DEU,"FW,MF",Werder Bremen,de Bundesliga,20.0,1998.0,23.0,12.0,1113.0,12.4,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.32,0.08,0.4,0.32,0.4,4.6,4.6,1.8,6.4,0.38,0.14,0.52,0.38,0.52,757,DEU,"FW,MF",Werder Bremen,de Bundesliga,20.0,1998.0,12.4,4.0,34.0,12.0,35.3,2.75,0.97,0.12,0.33,14.2,0.0,0.0,0.0,4.6,4.6,0.14,-0.6,-0.6
Maximilian Eggestein,758,DEU,MF,Werder Bremen,de Bundesliga,21.0,1996.0,34.0,34.0,3052.0,33.9,5.0,4.0,5.0,0.0,0.0,4.0,0.0,0.15,0.12,0.27,0.15,0.27,2.1,2.1,4.6,6.7,0.06,0.14,0.2,0.06,0.2,758,DEU,MF,Werder Bremen,de Bundesliga,21.0,1996.0,33.9,5.0,45.0,14.0,31.1,1.33,0.41,0.11,0.36,20.8,0.0,0.0,0.0,2.1,2.1,0.05,2.9,2.9
Albin Ekdal,759,SWE,MF,Sampdoria,it Serie A,29.0,1989.0,32.0,30.0,2646.0,29.4,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,1.0,1.9,0.03,0.03,0.07,0.03,0.07,759,SWE,MF,Sampdoria,it Serie A,29.0,1989.0,29.4,0.0,15.0,1.0,6.7,0.51,0.03,0.0,0.0,22.5,0.0,0.0,0.0,0.9,0.9,0.06,-0.9,-0.9
Josip Elez,760,HRV,DF,Hannover 96,de Bundesliga,24.0,1994.0,10.0,7.0,646.0,7.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.01,0.01,0.03,0.01,0.03,760,HRV,DF,Hannover 96,de Bundesliga,24.0,1994.0,7.2,0.0,3.0,0.0,0.0,0.42,0.0,0.0,,22.6,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
Harvey Elliott,761,GBR,MF,Fulham,eng Premier League,15.0,2003.0,2.0,0.0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.27,0.0,0.27,0.27,0.27,761,GBR,MF,Fulham,eng Premier League,15.0,2003.0,0.2,0.0,1.0,1.0,100.0,4.5,4.5,0.0,0.0,16.6,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
Mohamed Elneny,762,EGY,MF,Arsenal,eng Premier League,26.0,1992.0,8.0,5.0,380.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.6,0.11,0.05,0.15,0.11,0.15,762,EGY,MF,Arsenal,eng Premier League,26.0,1992.0,4.2,0.0,7.0,0.0,0.0,1.66,0.0,0.0,,17.6,0.0,0.0,0.0,0.4,0.4,0.06,-0.4,-0.4
Aritz Elustondo,763,ESP,DF,Real Sociedad,es La Liga,24.0,1994.0,27.0,24.0,2254.0,25.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.04,0.0,0.04,0.04,0.04,1.5,1.5,0.6,2.1,0.06,0.02,0.08,0.06,0.08,763,ESP,DF,Real Sociedad,es La Liga,24.0,1994.0,25.0,1.0,10.0,5.0,50.0,0.4,0.2,0.1,0.2,10.2,0.0,0.0,0.0,1.5,1.5,0.15,-0.5,-0.5
Gorka Elustondo,764,ESP,"MF,DF",Rayo Vallecano,es La Liga,31.0,1987.0,5.0,3.0,285.0,3.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.01,0.12,0.13,0.01,0.13,764,ESP,"MF,DF",Rayo Vallecano,es La Liga,31.0,1987.0,3.2,0.0,2.0,0.0,0.0,0.63,0.0,0.0,,30.2,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
Nico Elvedi,765,CHE,DF,M'Gladbach,de Bundesliga,21.0,1996.0,30.0,30.0,2623.0,29.1,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.07,0.03,0.1,0.07,0.1,1.4,1.4,0.7,2.1,0.05,0.02,0.07,0.05,0.07,765,CHE,DF,M'Gladbach,de Bundesliga,21.0,1996.0,29.1,2.0,14.0,3.0,21.4,0.48,0.1,0.14,0.67,9.5,0.0,0.0,0.0,1.4,1.4,0.1,0.6,0.6
Rodrigo Ely,766,BRA,DF,Alavés,es La Liga,24.0,1993.0,5.0,5.0,430.0,4.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.02,0.03,0.04,0.02,0.04,766,BRA,DF,Alavés,es La Liga,24.0,1993.0,4.8,0.0,2.0,1.0,50.0,0.42,0.21,0.0,0.0,13.2,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
Mohamed Elyounoussi,767,NOR,MF,Southampton,eng Premier League,23.0,1994.0,16.0,8.0,793.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,1.1,3.2,0.23,0.13,0.36,0.23,0.36,767,NOR,MF,Southampton,eng Premier League,23.0,1994.0,8.8,0.0,20.0,6.0,30.0,2.27,0.68,0.0,0.0,18.0,0.0,0.0,0.0,2.1,2.1,0.1,-2.1,-2.1
Adri Embarba,768,ESP,"MF,FW",Rayo Vallecano,es La Liga,26.0,1992.0,36.0,27.0,2282.0,25.4,5.0,6.0,2.0,3.0,3.0,5.0,1.0,0.2,0.24,0.43,0.08,0.32,6.7,4.3,7.4,11.7,0.26,0.29,0.56,0.17,0.46,768,ESP,"MF,FW",Rayo Vallecano,es La Liga,26.0,1992.0,25.4,5.0,46.0,14.0,30.4,1.81,0.55,0.04,0.14,18.9,5.0,3.0,3.0,6.7,4.3,0.09,-1.7,-2.3
Breel Embolo,769,CHE,FW,Schalke 04,de Bundesliga,21.0,1997.0,20.0,15.0,1345.0,14.9,5.0,1.0,5.0,0.0,0.0,4.0,0.0,0.33,0.07,0.4,0.33,0.4,4.2,4.2,2.9,7.1,0.28,0.19,0.47,0.28,0.47,769,CHE,FW,Schalke 04,de Bundesliga,21.0,1997.0,14.9,5.0,26.0,13.0,50.0,1.74,0.87,0.19,0.38,13.4,0.0,0.0,0.0,4.2,4.2,0.16,0.8,0.8
Emerson,770,BRA,"FW,DF",Betis,es La Liga,19.0,1999.0,6.0,4.0,317.0,3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.4,0.05,0.07,0.12,0.05,0.12,770,BRA,"FW,DF",Betis,es La Liga,19.0,1999.0,3.5,0.0,3.0,1.0,33.3,0.85,0.28,0.0,0.0,18.2,0.0,0.0,0.0,0.2,0.2,0.06,-0.2,-0.2
Youssef En-Nesyri,771,MAR,FW,Leganés,es La Liga,21.0,1997.0,31.0,22.0,2106.0,23.4,9.0,2.0,9.0,0.0,0.0,7.0,0.0,0.38,0.09,0.47,0.38,0.47,7.1,7.1,2.3,9.4,0.3,0.1,0.4,0.3,0.4,771,MAR,FW,Leganés,es La Liga,21.0,1997.0,23.4,9.0,74.0,24.0,32.4,3.16,1.03,0.12,0.38,15.1,0.0,0.0,0.0,7.1,7.1,0.1,1.9,1.9
Björn Engels,772,BEL,DF,Reims,fr Ligue 1,23.0,1994.0,33.0,33.0,2970.0,33.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.03,0.03,0.06,0.03,0.06,1.1,1.1,1.3,2.5,0.03,0.04,0.07,0.03,0.07,772,BEL,DF,Reims,fr Ligue 1,23.0,1994.0,33.0,1.0,9.0,4.0,44.4,0.27,0.12,0.11,0.25,8.5,0.0,0.0,0.0,1.1,1.1,0.12,-0.1,-0.1
Sergi Enrich,773,ESP,FW,Eibar,es La Liga,28.0,1990.0,35.0,30.0,2582.0,28.7,7.0,4.0,7.0,0.0,0.0,4.0,0.0,0.24,0.14,0.38,0.24,0.38,10.9,10.9,2.7,13.6,0.38,0.09,0.48,0.38,0.48,773,ESP,FW,Eibar,es La Liga,28.0,1990.0,28.7,7.0,67.0,16.0,23.9,2.34,0.56,0.1,0.44,11.2,0.0,0.0,0.0,10.9,10.9,0.16,-3.9,-3.9
Javier Eraso,774,ESP,"MF,FW",Leganés,es La Liga,28.0,1990.0,13.0,9.0,631.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.1,0.02,0.14,0.16,0.02,0.16,774,ESP,"MF,FW",Leganés,es La Liga,28.0,1990.0,7.0,0.0,3.0,2.0,66.7,0.43,0.29,0.0,0.0,17.2,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1
Christian Eriksen,775,DNK,MF,Tottenham,eng Premier League,26.0,1992.0,35.0,30.0,2774.0,30.8,8.0,12.0,8.0,0.0,0.0,3.0,0.0,0.26,0.39,0.65,0.26,0.65,5.4,5.4,7.4,12.8,0.17,0.24,0.42,0.17,0.42,775,DNK,MF,Tottenham,eng Premier League,26.0,1992.0,30.8,8.0,83.0,28.0,33.7,2.69,0.91,0.1,0.29,23.3,12.0,0.0,0.0,5.4,5.4,0.07,2.6,2.6
Patrick Erras,776,DEU,MF,Nürnberg,de Bundesliga,23.0,1995.0,19.0,13.0,1222.0,13.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07,0.07,0.0,0.07,0.8,0.7,0.8,1.5,0.06,0.06,0.12,0.05,0.11,776,DEU,MF,Nürnberg,de Bundesliga,23.0,1995.0,13.6,0.0,8.0,1.0,12.5,0.59,0.07,0.0,0.0,15.6,0.0,0.0,0.0,0.8,0.7,0.09,-0.8,-0.7
Gonzalo Escalante,777,ARG,MF,Eibar,es La Liga,25.0,1993.0,32.0,18.0,1789.0,19.9,4.0,1.0,4.0,0.0,0.0,6.0,0.0,0.2,0.05,0.25,0.2,0.25,2.9,2.9,1.0,3.9,0.15,0.05,0.2,0.15,0.2,777,ARG,MF,Eibar,es La Liga,25.0,1993.0,19.9,4.0,22.0,8.0,36.4,1.11,0.4,0.18,0.5,17.5,0.0,0.0,0.0,2.9,2.9,0.17,1.1,1.1
Sergio Escudero,778,ESP,"DF,FW",Sevilla,es La Liga,28.0,1989.0,21.0,18.0,1545.0,17.2,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.06,0.06,0.0,0.06,1.4,1.4,1.2,2.7,0.08,0.07,0.15,0.08,0.15,778,ESP,"DF,FW",Sevilla,es La Liga,28.0,1989.0,17.2,0.0,27.0,2.0,7.4,1.57,0.12,0.0,0.0,21.2,1.0,0.0,0.0,1.4,1.4,0.05,-1.4,-1.4
Bernardo Espinosa,780,COL,DF,Girona,es La Liga,29.0,1989.0,31.0,31.0,2727.0,30.3,1.0,1.0,1.0,0.0,0.0,6.0,2.0,0.03,0.03,0.07,0.03,0.07,2.1,2.1,1.2,3.3,0.07,0.04,0.11,0.07,0.11,780,COL,DF,Girona,es La Liga,29.0,1989.0,30.3,1.0,15.0,6.0,40.0,0.5,0.2,0.07,0.17,9.1,0.0,0.0,0.0,2.1,2.1,0.14,-1.1,-1.1
Michael Esser,781,DEU,GK,Hannover 96,de Bundesliga,30.0,1987.0,32.0,32.0,2880.0,32.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.02,0.02,0.0,0.02,781,DEU,GK,Hannover 96,de Bundesliga,30.0,1987.0,32.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Alexander Esswein,782,DEU,"MF,FW",Stuttgart,de Bundesliga,28.0,1990.0,17.0,15.0,1251.0,13.9,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,1.3,3.0,0.12,0.1,0.22,0.12,0.22,782,DEU,"MF,FW",Stuttgart,de Bundesliga,28.0,1990.0,13.9,0.0,29.0,9.0,31.0,2.09,0.65,0.0,0.0,20.3,1.0,0.0,0.0,1.7,1.7,0.06,-1.7,-1.7
Neil Etheridge,783,PHL,GK,Cardiff City,eng Premier League,28.0,1990.0,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,783,PHL,GK,Cardiff City,eng Premier League,28.0,1990.0,38.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Beñat Etxebarria,784,ESP,MF,Athletic Club,es La Liga,31.0,1987.0,27.0,25.0,2031.0,22.6,1.0,2.0,1.0,0.0,0.0,8.0,0.0,0.04,0.09,0.13,0.04,0.13,0.5,0.5,2.6,3.1,0.02,0.12,0.14,0.02,0.14,784,ESP,MF,Athletic Club,es La Liga,31.0,1987.0,22.6,1.0,15.0,3.0,20.0,0.66,0.13,0.07,0.33,27.5,3.0,0.0,0.0,0.5,0.5,0.03,0.5,0.5
Xabier Etxeita,785,ESP,DF,Huesca,es La Liga,30.0,1987.0,31.0,30.0,2677.0,29.7,4.0,0.0,4.0,0.0,0.0,10.0,0.0,0.13,0.0,0.13,0.13,0.13,2.7,2.7,0.3,3.0,0.09,0.01,0.1,0.09,0.1,785,ESP,DF,Huesca,es La Liga,30.0,1987.0,29.7,4.0,24.0,8.0,33.3,0.81,0.27,0.17,0.5,10.6,0.0,0.0,0.0,2.7,2.7,0.11,1.3,1.3
Lucas Evangelista,786,BRA,"FW,MF",Nantes,fr Ligue 1,23.0,1995.0,14.0,9.0,720.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,0.8,0.8,0.1,0.9,0.1,0.02,0.12,0.1,0.12,786,BRA,"FW,MF",Nantes,fr Ligue 1,23.0,1995.0,8.0,1.0,14.0,4.0,28.6,1.75,0.5,0.07,0.25,21.7,0.0,0.0,0.0,0.8,0.8,0.06,0.2,0.2
Jonny Evans,787,NIC,DF,Leicester City,eng Premier League,30.0,1988.0,24.0,21.0,1996.0,22.2,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.05,0.0,0.05,0.05,0.05,0.9,0.9,0.3,1.1,0.04,0.01,0.05,0.04,0.05,787,NIC,DF,Leicester City,eng Premier League,30.0,1988.0,22.2,1.0,11.0,3.0,27.3,0.5,0.14,0.09,0.33,9.9,0.0,0.0,0.0,0.9,0.9,0.08,0.1,0.1
Ewerton,788,BRA,DF,Nürnberg,de Bundesliga,29.0,1989.0,18.0,15.0,1341.0,14.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.1,0.7,0.04,0.01,0.04,0.04,0.04,788,BRA,DF,Nürnberg,de Bundesliga,29.0,1989.0,14.9,0.0,8.0,1.0,12.5,0.54,0.07,0.0,0.0,10.0,0.0,0.0,0.0,0.6,0.6,0.07,-0.6,-0.6
Valentin Eysseric,789,FRA,"FW,MF",Fiorentina,it Serie A,26.0,1992.0,8.0,4.0,358.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.0,0.25,0.2,0.2,1.1,1.2,0.04,0.27,0.31,0.04,0.31,789,FRA,"FW,MF",Fiorentina,it Serie A,26.0,1992.0,4.0,0.0,4.0,2.0,50.0,1.01,0.5,0.0,0.0,22.1,1.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2
Marco Fabián,791,MEX,FW,Eint Frankfurt,de Bundesliga,29.0,1989.0,1.0,1.0,62.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,791,MEX,FW,Eint Frankfurt,de Bundesliga,29.0,1989.0,0.7,0.0,1.0,0.0,0.0,1.45,0.0,0.0,,16.0,0.0,0.0,0.0,0.1,0.1,0.07,-0.1,-0.1
Łukasz Fabiański,792,POL,GK,West Ham,eng Premier League,33.0,1985.0,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,792,POL,GK,West Ham,eng Premier League,33.0,1985.0,38.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Fabinho,793,BRA,MF,Liverpool,eng Premier League,24.0,1993.0,28.0,21.0,2017.0,22.4,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.04,0.09,0.13,0.04,0.13,1.0,1.0,1.8,2.8,0.05,0.08,0.12,0.05,0.12,793,BRA,MF,Liverpool,eng Premier League,24.0,1993.0,22.4,1.0,17.0,4.0,23.5,0.76,0.18,0.06,0.25,24.2,0.0,0.0,0.0,1.0,1.0,0.06,0.0,0.0
Fábio,794,BRA,"DF,FW",Nantes,fr Ligue 1,28.0,1990.0,20.0,15.0,1276.0,14.2,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.14,0.14,0.0,0.14,0.1,0.1,1.0,1.0,0.01,0.07,0.07,0.01,0.07,794,BRA,"DF,FW",Nantes,fr Ligue 1,28.0,1990.0,14.2,0.0,3.0,0.0,0.0,0.21,0.0,0.0,,24.6,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
Cesc Fàbregas,795,ESP,MF,Chelsea,eng Premier League,31.0,1987.0,6.0,1.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.03,0.1,0.13,0.03,0.13,795,ESP,MF,Chelsea,eng Premier League,31.0,1987.0,2.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,,17.4,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
Fabricio,797,ESP,GK,Fulham,eng Premier League,30.0,1987.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797,ESP,GK,Fulham,eng Premier League,30.0,1987.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
