,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
130,Santiago Arias,co COL,DF,Leverkusen,Bundesliga,28.0,1992.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0
131,Karim Aribi,dz ALG,FW,Nîmes,Ligue 1,26.0,1994.0,3.3,2.0,2.0,0.0,1.0,1.0,0.0,5.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0
132,Unai Arietaleanizbeaskoa,es ESP,"FW,MF",Eibar,La Liga,21.0,1999.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
133,Nicolò Armini,it ITA,DF,Lazio,Serie A,19.0,2001.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Stuart Armstrong,sct SCO,MF,Southampton,Premier League,28.0,1992.0,30.7,60.0,41.0,19.0,32.0,9.0,27.0,75.0,36.0,48.0,26.0,1.0,25.0,24.0,84.0,19.0,0.0
135,Maximilian Arnold,de GER,MF,Wolfsburg,Bundesliga,26.0,1994.0,28.7,47.0,32.0,20.0,26.0,1.0,18.0,49.0,36.7,31.0,24.0,3.0,21.0,49.0,96.0,57.0,0.0
136,Toluwalase Arokodare,ng NGA,"FW,MF",Köln,Bundesliga,19.0,2000.0,1.2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0
137,Sergio Arribas,es ESP,"MF,FW",Real Madrid,La Liga,18.0,2001.0,1.5,3.0,1.0,2.0,1.0,0.0,1.0,3.0,33.3,2.0,2.0,0.0,2.0,4.0,7.0,2.0,0.0
138,Kepa Arrizabalaga,es ESP,GK,Chelsea,Premier League,25.0,1994.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
139,Tolgay Arslan,de GER,MF,Udinese,Serie A,29.0,1990.0,20.2,52.0,32.0,24.0,24.0,4.0,25.0,54.0,46.3,29.0,22.0,2.0,20.0,22.0,74.0,15.0,1.0
140,Kwadwo Asamoah,gh GHA,"DF,MF",Cagliari,Serie A,31.0,1988.0,2.5,4.0,3.0,2.0,2.0,0.0,2.0,3.0,66.7,1.0,5.0,1.0,4.0,4.0,8.0,2.0,1.0
141,Santiago Ascacíbar,ar ARG,MF,Hertha BSC,Bundesliga,23.0,1997.0,8.5,30.0,15.0,15.0,14.0,1.0,15.0,28.0,53.6,13.0,23.0,2.0,21.0,13.0,43.0,14.0,0.0
142,Sergio Asenjo,es ESP,GK,Villarreal,La Liga,31.0,1989.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0
143,Marco Asensio,es ESP,"FW,MF",Real Madrid,La Liga,24.0,1996.0,20.8,12.0,6.0,7.0,4.0,1.0,3.0,24.0,12.5,21.0,15.0,0.0,15.0,11.0,23.0,10.0,0.0
144,Kristoffer Askildsen,no NOR,MF,Sampdoria,Serie A,19.0,2001.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,2.0,3.0,3.0,3.0,0.0
145,Iago Aspas,es ESP,FW,Celta Vigo,La Liga,32.0,1987.0,31.8,11.0,3.0,2.0,7.0,2.0,2.0,23.0,8.7,21.0,25.0,2.0,23.0,16.0,27.0,21.0,0.0
146,Roger Assalé,ci CIV,"FW,MF",Dijon,Ligue 1,26.0,1993.0,9.2,10.0,8.0,3.0,5.0,2.0,4.0,12.0,33.3,8.0,7.0,3.0,4.0,2.0,12.0,2.0,0.0
147,Youcef Atal,dz ALG,"DF,FW",Nice,Ligue 1,24.0,1996.0,10.6,25.0,12.0,11.0,14.0,0.0,13.0,26.0,50.0,13.0,10.0,2.0,8.0,26.0,51.0,12.0,0.0
148,Miguel Atienza,es ESP,MF,Eibar,La Liga,21.0,1999.0,9.3,20.0,9.0,5.0,15.0,0.0,8.0,23.0,34.8,15.0,14.0,1.0,13.0,9.0,29.0,12.0,0.0
149,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,Premier League,31.0,1989.0,25.9,12.0,8.0,7.0,4.0,1.0,3.0,20.0,15.0,17.0,18.0,0.0,18.0,7.0,19.0,17.0,0.0
150,Emil Audero,it ITA,GK,Sampdoria,Serie A,23.0,1997.0,37.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,1.0,2.0,16.0,0.0
151,Tommaso Augello,it ITA,DF,Sampdoria,Serie A,25.0,1994.0,35.7,42.0,30.0,27.0,10.0,5.0,23.0,39.0,59.0,16.0,22.0,2.0,20.0,32.0,74.0,76.0,1.0
152,Jean-Kévin Augustin,fr FRA,FW,Nantes,Ligue 1,23.0,1997.0,0.4,2.0,0.0,0.0,2.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
153,Ludwig Augustinsson,se SWE,"DF,FW",Werder Bremen,Bundesliga,26.0,1994.0,21.7,37.0,20.0,19.0,14.0,4.0,17.0,29.0,58.6,12.0,21.0,7.0,14.0,20.0,57.0,62.0,0.0
154,Serge Aurier,ci CIV,DF,Tottenham,Premier League,27.0,1992.0,17.8,55.0,33.0,33.0,17.0,5.0,15.0,40.0,37.5,25.0,28.0,5.0,23.0,19.0,74.0,44.0,3.0
156,Charlie Austin,eng ENG,"FW,MF",West Brom,Premier League,31.0,1989.0,1.5,4.0,2.0,1.0,2.0,1.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,3.0,7.0,4.0,0.0
157,Ezequiel Ávila,ar ARG,"FW,MF",Osasuna,La Liga,26.0,1994.0,2.2,6.0,2.0,3.0,1.0,2.0,2.0,4.0,50.0,2.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0
158,Taiwo Awoniyi,ng NGA,FW,Union Berlin,Bundesliga,22.0,1997.0,15.1,5.0,3.0,2.0,3.0,0.0,1.0,14.0,7.1,13.0,9.0,0.0,9.0,3.0,8.0,4.0,0.0
159,Mehmet Aydin,de GER,DF,Schalke 04,Bundesliga,18.0,2002.0,5.6,15.0,7.0,9.0,6.0,0.0,4.0,10.0,40.0,6.0,6.0,1.0,5.0,6.0,21.0,16.0,0.0
160,Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,Premier League,28.0,1991.0,23.3,38.0,26.0,8.0,16.0,14.0,16.0,44.0,36.4,28.0,28.0,2.0,26.0,16.0,54.0,12.0,0.0
161,Kaan Ayhan,tr TUR,DF,Sassuolo,Serie A,25.0,1994.0,8.8,15.0,9.0,8.0,5.0,2.0,8.0,13.0,61.5,5.0,9.0,5.0,4.0,16.0,31.0,33.0,0.0
162,Luke Ayling,eng ENG,DF,Leeds United,Premier League,28.0,1991.0,37.8,108.0,61.0,69.0,30.0,9.0,49.0,87.0,56.3,38.0,53.0,36.0,17.0,36.0,144.0,96.0,5.0
163,Ramon Azeez,ng NGA,MF,Granada,La Liga,27.0,1992.0,1.1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
164,César Azpilicueta,es ESP,DF,Chelsea,Premier League,30.0,1989.0,24.3,53.0,28.0,22.0,24.0,7.0,19.0,37.0,51.4,18.0,30.0,5.0,25.0,28.0,81.0,62.0,2.0
165,Ludovic Baal,gf GUF,"DF,MF",Brest,Ligue 1,34.0,1986.0,3.3,6.0,5.0,4.0,1.0,1.0,2.0,5.0,40.0,3.0,4.0,1.0,3.0,5.0,11.0,5.0,0.0
166,Carlos Bacca,co COL,FW,Villarreal,La Liga,33.0,1986.0,8.7,9.0,5.0,5.0,3.0,1.0,3.0,5.0,60.0,2.0,5.0,0.0,5.0,3.0,12.0,2.0,0.0
167,Loïc Bade,fr FRA,DF,Lens,Ligue 1,20.0,2000.0,29.0,57.0,34.0,47.0,10.0,0.0,30.0,55.0,54.5,25.0,43.0,17.0,26.0,74.0,131.0,135.0,2.0
168,Milan Badelj,hr CRO,MF,Genoa,Serie A,31.0,1989.0,26.8,56.0,27.0,27.0,22.0,7.0,26.0,84.0,31.0,58.0,51.0,10.0,41.0,87.0,143.0,45.0,1.0
169,Édgar Badía,es ESP,GK,Elche,La Liga,28.0,1992.0,30.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,0.0,1.0,17.0,3.0
170,Benoît Badiashile,fr FRA,DF,Monaco,Ligue 1,19.0,2001.0,31.9,24.0,17.0,15.0,9.0,0.0,13.0,28.0,46.4,15.0,21.0,12.0,9.0,58.0,82.0,102.0,4.0
171,Alex Baena,es ESP,MF,Villarreal,La Liga,19.0,2001.0,1.5,4.0,3.0,1.0,2.0,1.0,1.0,3.0,33.3,2.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0
172,Miguel Baeza,es ESP,"MF,FW",Celta Vigo,La Liga,20.0,2000.0,6.0,7.0,6.0,5.0,2.0,0.0,5.0,13.0,38.5,8.0,3.0,0.0,3.0,3.0,10.0,2.0,0.0
173,Stéphane Bahoken,cm CMR,FW,Angers,Ligue 1,28.0,1992.0,18.0,9.0,6.0,1.0,7.0,1.0,4.0,12.0,33.3,8.0,9.0,0.0,9.0,9.0,18.0,9.0,0.0
174,Leon Bailey,jm JAM,"FW,MF",Leverkusen,Bundesliga,22.0,1997.0,23.8,14.0,8.0,3.0,7.0,4.0,4.0,15.0,26.7,11.0,13.0,0.0,13.0,9.0,23.0,3.0,0.0
175,Eric Bailly,ci CIV,DF,Manchester Utd,Premier League,26.0,1994.0,10.2,5.0,5.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,13.0,11.0,2.0,13.0,18.0,36.0,2.0
176,Stefan Bajic,fr FRA,GK,Saint-Étienne,Ligue 1,18.0,2001.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
177,Tiemoué Bakayoko,fr FRA,MF,Napoli,Serie A,25.0,1994.0,21.8,69.0,41.0,21.0,41.0,7.0,23.0,40.0,57.5,17.0,24.0,2.0,22.0,36.0,105.0,13.0,2.0
178,Mitchel Bakker,nl NED,DF,Paris S-G,Ligue 1,20.0,2000.0,18.8,38.0,30.0,15.0,14.0,9.0,17.0,26.0,65.4,9.0,22.0,2.0,20.0,22.0,60.0,20.0,0.0
179,Ridle Baku,de GER,"FW,DF",Wolfsburg,Bundesliga,22.0,1998.0,29.8,50.0,31.0,20.0,20.0,10.0,22.0,53.0,41.5,31.0,54.0,4.0,50.0,40.0,90.0,33.0,1.0
180,Ridle Baku,de GER,DF,Mainz 05,Bundesliga,22.0,1998.0,2.0,4.0,2.0,3.0,1.0,0.0,2.0,6.0,33.3,4.0,3.0,1.0,2.0,3.0,7.0,6.0,0.0
182,Dilane Bakwa,fr FRA,"FW,MF",Bordeaux,Ligue 1,17.0,2002.0,0.6,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0
183,Fabián Balbuena,py PAR,DF,West Ham,Premier League,28.0,1991.0,13.3,24.0,12.0,23.0,1.0,0.0,14.0,23.0,60.9,9.0,23.0,6.0,17.0,25.0,49.0,63.0,0.0
184,Keita Baldé,sn SEN,FW,Sampdoria,Serie A,25.0,1995.0,13.3,9.0,6.0,2.0,6.0,1.0,4.0,10.0,40.0,6.0,10.0,1.0,9.0,0.0,9.0,3.0,0.0
185,George Baldock,gr GRE,DF,Sheffield Utd,Premier League,27.0,1993.0,31.0,47.0,34.0,28.0,14.0,5.0,21.0,50.0,42.0,29.0,26.0,7.0,19.0,25.0,72.0,70.0,1.0
186,Gareth Bale,wls WAL,FW,Tottenham,Premier League,31.0,1989.0,10.2,17.0,10.0,4.0,9.0,4.0,7.0,14.0,50.0,7.0,13.0,2.0,11.0,8.0,25.0,16.0,0.0
187,Mikel Balenziaga,es ESP,DF,Athletic Club,La Liga,32.0,1988.0,18.8,26.0,15.0,11.0,12.0,3.0,9.0,18.0,50.0,9.0,22.0,7.0,15.0,7.0,33.0,46.0,0.0
188,Leonardo Balerdi,ar ARG,DF,Marseille,Ligue 1,21.0,1999.0,18.2,29.0,18.0,19.0,7.0,3.0,14.0,31.0,45.2,17.0,17.0,9.0,8.0,28.0,57.0,65.0,3.0
189,Fodé Ballo-Touré,sn SEN,DF,Monaco,Ligue 1,23.0,1997.0,7.4,21.0,17.0,9.0,11.0,1.0,6.0,13.0,46.2,7.0,7.0,0.0,7.0,6.0,27.0,11.0,1.0
190,Botond Balogh,hu HUN,DF,Parma,Serie A,18.0,2002.0,1.8,9.0,7.0,9.0,0.0,0.0,2.0,5.0,40.0,3.0,4.0,3.0,1.0,2.0,11.0,8.0,0.0
191,Abdoulaye Bamba,ci CIV,DF,Angers,Ligue 1,30.0,1990.0,15.0,27.0,17.0,19.0,7.0,1.0,19.0,28.0,67.9,9.0,7.0,1.0,6.0,19.0,46.0,34.0,0.0
192,Jonathan Bamba,fr FRA,MF,Lille,Ligue 1,24.0,1996.0,33.2,45.0,23.0,15.0,19.0,11.0,24.0,84.0,28.6,60.0,24.0,2.0,22.0,24.0,69.0,15.0,0.0
193,Robson Bambu,br BRA,DF,Nice,Ligue 1,22.0,1997.0,11.6,16.0,11.0,14.0,2.0,0.0,11.0,14.0,78.6,3.0,8.0,7.0,1.0,10.0,26.0,57.0,0.0
194,Patrick Bamford,eng ENG,FW,Leeds United,Premier League,26.0,1993.0,33.9,21.0,9.0,2.0,11.0,8.0,8.0,27.0,29.6,19.0,14.0,4.0,10.0,10.0,31.0,37.0,0.0
195,Mattia Bani,it ITA,DF,Genoa,Serie A,26.0,1993.0,10.2,10.0,5.0,5.0,5.0,0.0,5.0,12.0,41.7,7.0,16.0,11.0,5.0,27.0,37.0,44.0,0.0
196,Mattia Bani,it ITA,DF,Parma,Serie A,26.0,1993.0,12.7,20.0,11.0,15.0,4.0,1.0,4.0,8.0,50.0,4.0,10.0,6.0,4.0,33.0,53.0,50.0,0.0
197,Simon Banza,fr FRA,FW,Lens,Ligue 1,23.0,1996.0,15.2,13.0,6.0,0.0,4.0,9.0,1.0,14.0,7.1,13.0,16.0,1.0,15.0,7.0,20.0,15.0,0.0
198,Antonín Barák,cz CZE,MF,Hellas Verona,Serie A,25.0,1994.0,30.7,30.0,19.0,8.0,16.0,6.0,14.0,47.0,29.8,33.0,26.0,7.0,19.0,12.0,42.0,38.0,1.0
199,Federico Barba,it ITA,DF,Benevento,Serie A,26.0,1993.0,29.5,31.0,16.0,22.0,8.0,1.0,21.0,35.0,60.0,14.0,39.0,18.0,21.0,48.0,79.0,94.0,4.0
200,Danilo Barbosa,br BRA,DF,Nice,Ligue 1,24.0,1996.0,2.8,6.0,3.0,5.0,1.0,0.0,4.0,6.0,66.7,2.0,2.0,1.0,1.0,2.0,8.0,11.0,2.0
201,Barcia,es ESP,DF,Granada,La Liga,19.0,2000.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,3.0,4.0,9.0,0.0
202,Melvin Bard,fr FRA,DF,Lyon,Ligue 1,19.0,2000.0,4.8,12.0,8.0,7.0,4.0,1.0,6.0,11.0,54.5,5.0,10.0,2.0,8.0,6.0,18.0,14.0,0.0
203,Enis Bardhi,mk MKD,MF,Levante,La Liga,25.0,1995.0,18.7,28.0,12.0,8.0,16.0,4.0,10.0,36.0,27.8,26.0,8.0,2.0,6.0,21.0,49.0,14.0,0.0
204,Phil Bardsley,sct SCO,DF,Burnley,Premier League,35.0,1985.0,3.0,6.0,5.0,4.0,2.0,0.0,3.0,6.0,50.0,3.0,3.0,1.0,2.0,6.0,12.0,12.0,0.0
205,Nicolò Barella,it ITA,MF,Inter,Serie A,23.0,1997.0,32.2,58.0,31.0,23.0,29.0,6.0,23.0,72.0,31.9,49.0,29.0,4.0,25.0,26.0,84.0,14.0,0.0
206,Philipp Bargfrede,de GER,MF,Werder Bremen,Bundesliga,31.0,1989.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
208,Kike Barja,es ESP,"MF,FW",Osasuna,La Liga,23.0,1997.0,15.9,10.0,5.0,6.0,1.0,3.0,5.0,24.0,20.8,19.0,10.0,1.0,9.0,16.0,26.0,8.0,0.0
209,Ross Barkley,eng ENG,MF,Aston Villa,Premier League,26.0,1993.0,17.0,6.0,2.0,2.0,4.0,0.0,3.0,15.0,20.0,12.0,9.0,1.0,8.0,5.0,11.0,6.0,1.0
210,Ross Barkley,eng ENG,"FW,MF",Chelsea,Premier League,26.0,1993.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,Aymen Barkok,ma MAR,"MF,DF",Eint Frankfurt,Bundesliga,22.0,1998.0,10.9,29.0,15.0,11.0,9.0,9.0,10.0,31.0,32.3,21.0,15.0,1.0,14.0,10.0,39.0,9.0,1.0
212,Ashley Barnes,eng ENG,FW,Burnley,Premier League,30.0,1989.0,14.8,12.0,6.0,2.0,6.0,4.0,3.0,13.0,23.1,10.0,14.0,2.0,12.0,5.0,17.0,11.0,0.0
213,Harvey Barnes,eng ENG,"FW,MF",Leicester City,Premier League,22.0,1997.0,21.6,19.0,9.0,11.0,3.0,5.0,5.0,22.0,22.7,17.0,16.0,3.0,13.0,8.0,27.0,11.0,0.0
214,Marc Baró,es ESP,DF,Cádiz,La Liga,20.0,1999.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,4.0,2.0,1.0
215,Antonio Barragán,es ESP,DF,Elche,La Liga,33.0,1987.0,24.8,28.0,14.0,21.0,5.0,2.0,12.0,21.0,57.1,9.0,22.0,8.0,14.0,33.0,61.0,67.0,1.0
216,Antonio Barreca,it ITA,DF,Fiorentina,Serie A,25.0,1995.0,0.9,1.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
217,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,Bundesliga,20.0,2000.0,25.6,58.0,32.0,19.0,26.0,13.0,20.0,50.0,40.0,30.0,34.0,9.0,25.0,57.0,115.0,55.0,0.0
218,Ander Barrenetxea,es ESP,"MF,FW",Real Sociedad,La Liga,18.0,2001.0,14.5,29.0,19.0,5.0,18.0,6.0,9.0,24.0,37.5,15.0,20.0,0.0,20.0,6.0,35.0,8.0,0.0
219,Jacob Barrett Laursen,dk DEN,DF,Arminia,Bundesliga,25.0,1994.0,12.3,23.0,12.0,13.0,8.0,2.0,10.0,16.0,62.5,6.0,14.0,4.0,10.0,24.0,47.0,37.0,0.0
220,Musa Barrow,gm GAM,"FW,MF",Bologna,Serie A,21.0,1998.0,32.5,26.0,10.0,8.0,10.0,8.0,10.0,25.0,40.0,15.0,37.0,2.0,35.0,11.0,37.0,15.0,0.0
221,Kyle Bartley,eng ENG,DF,West Brom,Premier League,29.0,1991.0,28.7,27.0,16.0,14.0,10.0,3.0,11.0,23.0,47.8,12.0,50.0,35.0,15.0,38.0,65.0,159.0,1.0
222,Paolo Bartolomei,it ITA,MF,Spezia,Serie A,30.0,1989.0,3.6,6.0,2.0,3.0,1.0,2.0,4.0,7.0,57.1,3.0,1.0,0.0,1.0,1.0,7.0,2.0,0.0
223,Marc Bartra,es ESP,DF,Betis,La Liga,29.0,1991.0,18.8,27.0,16.0,18.0,8.0,1.0,12.0,22.0,54.5,10.0,19.0,5.0,14.0,40.0,67.0,74.0,3.0
224,Daniele Baselli,it ITA,MF,Torino,Serie A,28.0,1992.0,4.4,12.0,7.0,3.0,6.0,3.0,6.0,10.0,60.0,4.0,2.0,0.0,2.0,9.0,21.0,5.0,0.0
225,Chris Basham,eng ENG,"DF,MF",Sheffield Utd,Premier League,32.0,1988.0,28.6,69.0,42.0,41.0,23.0,5.0,41.0,67.0,61.2,26.0,36.0,15.0,21.0,49.0,118.0,105.0,1.0
226,Toma Bašić,hr CRO,MF,Bordeaux,Ligue 1,23.0,1996.0,28.9,33.0,22.0,15.0,16.0,2.0,16.0,58.0,27.6,42.0,21.0,5.0,16.0,32.0,65.0,42.0,1.0
227,Álvaro Bastida,es ESP,MF,Cádiz,La Liga,16.0,2004.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,Alessandro Bastoni,it ITA,DF,Inter,Serie A,21.0,1999.0,32.5,36.0,22.0,13.0,21.0,2.0,17.0,27.0,63.0,10.0,34.0,16.0,18.0,40.0,76.0,75.0,0.0
229,Simone Bastoni,it ITA,DF,Spezia,Serie A,23.0,1996.0,16.9,50.0,29.0,26.0,22.0,2.0,27.0,52.0,51.9,25.0,19.0,1.0,18.0,16.0,66.0,31.0,0.0
230,Bastos,ao ANG,DF,Lazio,Serie A,29.0,1991.0,0.7,3.0,1.0,2.0,0.0,1.0,3.0,5.0,60.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0
231,Michy Batshuayi,be BEL,FW,Crystal Palace,Premier League,26.0,1993.0,8.1,5.0,3.0,1.0,2.0,2.0,1.0,9.0,11.1,8.0,5.0,1.0,4.0,4.0,9.0,5.0,0.0
232,Rodrigo Battaglia,ar ARG,MF,Alavés,La Liga,29.0,1991.0,27.7,38.0,16.0,21.0,14.0,3.0,16.0,50.0,32.0,34.0,30.0,14.0,16.0,29.0,67.0,40.0,1.0
234,Cristian Battocchio,it ITA,MF,Brest,Ligue 1,28.0,1992.0,3.9,5.0,2.0,1.0,4.0,0.0,2.0,9.0,22.2,7.0,0.0,0.0,0.0,4.0,9.0,5.0,0.0
235,Oliver Baumann,de GER,GK,Hoffenheim,Bundesliga,30.0,1990.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,14.0,0.0
236,Julian Baumgartlinger,at AUT,MF,Leverkusen,Bundesliga,32.0,1988.0,11.9,43.0,20.0,14.0,26.0,3.0,16.0,31.0,51.6,15.0,12.0,0.0,12.0,12.0,55.0,10.0,1.0
237,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,Bundesliga,20.0,1999.0,26.3,44.0,31.0,13.0,24.0,7.0,14.0,51.0,27.5,37.0,40.0,8.0,32.0,24.0,68.0,24.0,0.0
238,Jon Bautista,es ESP,FW,Real Sociedad,La Liga,25.0,1995.0,4.1,5.0,3.0,0.0,2.0,3.0,0.0,3.0,0.0,3.0,3.0,1.0,2.0,2.0,7.0,4.0,0.0
239,Paul Baysse,fr FRA,DF,Bordeaux,Ligue 1,32.0,1988.0,29.0,35.0,18.0,21.0,13.0,1.0,16.0,21.0,76.2,5.0,33.0,24.0,9.0,52.0,87.0,123.0,1.0
240,Noah Joel Sarenren Bazee,ng NGA,"FW,MF",Augsburg,Bundesliga,23.0,1996.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
241,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,Bundesliga,26.0,1994.0,24.4,24.0,9.0,5.0,10.0,9.0,8.0,14.0,57.1,6.0,18.0,4.0,14.0,17.0,41.0,16.0,0.0
242,Rodrigo Becão,br BRA,DF,Udinese,Serie A,24.0,1996.0,30.9,59.0,33.0,36.0,20.0,3.0,27.0,49.0,55.1,22.0,48.0,27.0,21.0,68.0,127.0,94.0,2.0
243,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,Bundesliga,25.0,1995.0,12.3,5.0,4.0,2.0,2.0,1.0,3.0,5.0,60.0,2.0,4.0,0.0,4.0,6.0,11.0,7.0,0.0
244,Timo Becker,de GER,DF,Schalke 04,Bundesliga,23.0,1997.0,18.2,34.0,23.0,28.0,6.0,0.0,16.0,25.0,64.0,9.0,18.0,4.0,14.0,22.0,56.0,58.0,0.0
245,Jan Bednarek,pl POL,DF,Southampton,Premier League,24.0,1996.0,34.4,37.0,19.0,25.0,11.0,1.0,25.0,49.0,51.0,24.0,44.0,27.0,17.0,84.0,121.0,132.0,0.0
246,Donny van de Beek,nl NED,"MF,FW",Manchester Utd,Premier League,23.0,1997.0,5.8,15.0,10.0,2.0,11.0,2.0,7.0,15.0,46.7,8.0,10.0,1.0,9.0,6.0,21.0,7.0,0.0
247,Valon Behrami,ch SUI,MF,Genoa,Serie A,35.0,1985.0,9.9,21.0,9.0,9.0,10.0,2.0,9.0,26.0,34.6,17.0,13.0,5.0,8.0,9.0,30.0,13.0,0.0
248,Brian Behrendt,de GER,DF,Arminia,Bundesliga,28.0,1991.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
249,Maximilian Beier,de GER,"FW,DF",Hoffenheim,Bundesliga,17.0,2002.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,Ishak Belfodil,dz ALG,"FW,MF",Hoffenheim,Bundesliga,28.0,1992.0,6.6,3.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,4.0,3.0,0.0
251,Erwan Belhadji,fr FRA,MF,Dijon,Ligue 1,19.0,2001.0,0.3,3.0,0.0,3.0,0.0,0.0,3.0,5.0,60.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0
252,Haris Belkebla,dz ALG,MF,Brest,Ligue 1,26.0,1994.0,30.3,69.0,39.0,32.0,28.0,9.0,31.0,66.0,47.0,35.0,26.0,5.0,21.0,57.0,126.0,34.0,0.0
253,Stefan Bell,de GER,DF,Mainz 05,Bundesliga,28.0,1991.0,14.1,24.0,18.0,15.0,9.0,0.0,14.0,23.0,60.9,9.0,19.0,11.0,8.0,27.0,51.0,76.0,1.0
254,Karim Bellarabi,de GER,"FW,MF",Leverkusen,Bundesliga,30.0,1990.0,8.9,12.0,10.0,3.0,4.0,5.0,4.0,17.0,23.5,13.0,12.0,0.0,12.0,12.0,24.0,4.0,0.0
255,Jean-Ricner Bellegarde,fr FRA,"MF,FW",Strasbourg,Ligue 1,22.0,1998.0,23.2,56.0,39.0,22.0,25.0,9.0,14.0,23.0,60.9,9.0,20.0,2.0,18.0,19.0,75.0,16.0,0.0
256,Héctor Bellerín,es ESP,"DF,MF",Arsenal,Premier League,25.0,1995.0,23.2,29.0,19.0,14.0,12.0,3.0,12.0,41.0,29.3,29.0,26.0,8.0,18.0,33.0,62.0,33.0,0.0
257,Jude Bellingham,eng ENG,MF,Dortmund,Bundesliga,17.0,2003.0,18.9,49.0,31.0,11.0,29.0,9.0,19.0,46.0,41.3,27.0,37.0,5.0,32.0,24.0,73.0,13.0,0.0
258,Andrea Belotti,it ITA,FW,Torino,Serie A,26.0,1993.0,32.1,30.0,18.0,4.0,16.0,10.0,11.0,35.0,31.4,24.0,27.0,4.0,23.0,12.0,42.0,21.0,0.0
260,Fran Beltrán,es ESP,"MF,FW",Celta Vigo,La Liga,21.0,1999.0,15.5,30.0,22.0,15.0,12.0,3.0,8.0,24.0,33.3,16.0,14.0,1.0,13.0,16.0,46.0,24.0,0.0
