,Player,Squad,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
2085,Kevin Trapp,Eint Frankfurt,2.5,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2086,Mark Travers,Bournemouth,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
2087,Oscar Trejo,Rayo Vallecano,1.4,2,2,0,2,0,2,2,100.0,0,1,0,1,1,3,1,0
2088,Philipp Treu,St. Pauli,5.9,10,6,6,3,1,6,12,50.0,6,13,1,12,3,13,9,0
2089,Ryan Trevitt,Brentford,0.0,1,1,1,0,0,0,0,0.0,0,0,0,0,0,1,0,0
2090,Christopher Trimmel,Union Berlin,2.2,7,6,5,2,0,5,8,62.5,3,2,0,2,1,8,6,0
2091,Kieran Trippier,Newcastle Utd,3.1,9,4,4,4,1,5,13,38.5,8,2,1,1,2,11,6,0
2092,Leandro Trossard,Arsenal,3.8,6,5,2,3,1,4,9,44.4,5,4,0,4,3,9,1,0
2093,Adrien Truffert,Rennes,5.4,15,7,6,5,4,11,15,73.3,4,4,0,4,3,18,9,0
2094,Kostas Tsimikas,Liverpool,1.3,3,2,1,1,1,1,3,33.3,2,2,0,2,2,5,2,0
2095,Viktor Tsyhankov,Girona,4.9,4,3,0,2,2,2,5,40.0,3,0,0,0,0,4,2,0
2096,Axel Tuanzebe,Ipswich Town,5.7,13,8,10,0,3,6,10,60.0,4,5,3,2,8,21,21,0
2097,Stefano Turati,Monza,4.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,1
2098,Benat Turrientes,Real Sociedad,4.8,10,3,4,5,1,3,5,60.0,2,8,2,6,1,11,5,0
2099,Tuta,Eint Frankfurt,6.0,15,8,10,3,2,10,13,76.9,3,14,7,7,8,23,43,0
2100,Chrisantus Uche,Getafe,8.3,8,5,2,3,3,1,1,100.0,0,6,1,5,1,9,4,0
2101,Destiny Udogie,Tottenham,6.3,22,14,11,6,5,12,16,75.0,4,9,1,8,7,29,9,1
2102,Manuel Ugarte Ribeiro,Manchester Utd,1.2,8,4,1,5,2,1,1,100.0,0,0,0,0,0,8,3,0
2103,Lesley Ugochukwu,Southampton,1.6,3,1,0,3,0,0,4,0.0,4,4,1,3,1,4,1,0
2104,Sven Ulreich,Bayern Munich,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2106,Enes Unal,Bournemouth,0.6,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0
2107,Deniz Undav,Stuttgart,4.6,3,3,0,1,2,0,1,0.0,1,2,0,2,0,3,1,0
2108,Naci Unuvar,Espanyol,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2109,Dayot Upamecano,Bayern Munich,6.0,10,6,3,6,1,6,11,54.5,5,3,1,2,12,22,10,0
2110,Kacper Urbanski,Bologna,1.8,5,2,4,0,1,4,6,66.7,2,4,0,4,1,6,4,0
2111,Can Uzun,Eint Frankfurt,0.7,2,1,1,0,1,1,2,50.0,1,0,0,0,0,2,1,0
2112,Josha Vagnoman,Stuttgart,3.5,3,1,2,1,0,0,1,0.0,1,3,1,2,3,6,7,0
2113,Oscar Valentin,Rayo Vallecano,7.0,15,12,6,8,1,10,16,62.5,6,6,1,5,10,25,16,0
2114,German Valera,Valencia,0.3,0,0,0,0,0,0,0,0.0,0,0,0,0,3,3,1,0
2115,Emanuele Valeri,Parma,3.6,6,4,3,1,2,6,8,75.0,2,4,1,3,6,12,10,0
2116,Martin Valjent,Mallorca,5.8,4,2,4,0,0,1,1,100.0,0,6,2,4,4,8,32,0
2117,Jesus Vallejo,Real Madrid,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0
2118,Federico Valverde,Real Madrid,8.8,16,10,7,9,0,11,15,73.3,4,14,3,11,19,35,11,0
2119,Ignace Van Der Brempt,Como,3.4,14,9,11,3,0,8,11,72.7,3,4,2,2,4,18,6,0
2120,Virgil van Dijk,Liverpool,7.0,3,1,3,0,0,1,2,50.0,1,2,0,2,17,20,39,1
2121,Vanderson,Monaco,5.0,18,13,9,6,3,10,14,71.4,4,7,3,4,10,28,11,1
2122,Jamie Vardy,Leicester City,6.4,3,3,2,1,0,0,2,0.0,2,1,0,1,1,4,7,0
2123,Ruben Vargas,Augsburg,2.6,2,1,1,1,0,1,4,25.0,3,1,0,1,1,3,0,1
2124,Nikola Vasilj,St. Pauli,6.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1
2125,Devis Vasquez,Empoli,7.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,7,0
2126,Johan Vasquez,Genoa,6.3,5,2,2,2,1,2,6,33.3,4,10,6,4,11,16,23,0
2127,Denis Vavro,Wolfsburg,1.0,0,0,0,0,0,0,0,0.0,0,1,0,1,2,2,8,0
2128,Jose Luis Garcia Vaya,Valencia,8.7,15,9,7,6,2,3,11,27.3,8,9,2,7,2,17,13,0
2129,Jesus Vazquez,Valencia,6.2,16,13,8,6,2,5,12,41.7,7,11,5,6,5,21,19,0
2130,Lucas Vazquez,Real Madrid,2.5,4,4,2,2,0,3,7,42.9,4,3,0,3,1,5,0,0
2132,Matias Vecino,Lazio,1.7,2,2,1,1,0,2,7,28.6,5,2,0,2,1,3,2,0
2133,Renato Veiga,Chelsea,1.4,8,5,5,3,0,4,8,50.0,4,3,1,2,1,9,1,0
2134,Alejo Veliz,Espanyol,6.3,1,1,0,1,0,1,4,25.0,3,9,2,7,1,2,13,0
2135,Milos Veljkovic,Werder Bremen,1.0,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,2,0
2136,Joel Veltman,Brighton,5.8,16,10,9,5,2,11,21,52.4,10,7,2,5,6,22,16,0
2137,Micky van de Ven,Tottenham,5.9,4,1,1,2,1,3,5,60.0,2,4,2,2,6,10,17,0
2138,Nikolas Veratschnig,Mainz 05,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2139,Bart Verbruggen,Brighton,5.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,2
2140,Simone Verdi,Como,0.6,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
2141,Jordan Veretout,Lyon,2.6,3,2,0,2,1,1,3,33.3,2,3,1,2,0,3,3,0
2142,Arthur Vermeeren,RB Leipzig,1.6,4,3,2,2,0,2,6,33.3,4,3,2,1,3,7,3,0
2143,Yorbe Vertessen,Union Berlin,2.8,3,1,2,1,0,0,1,0.0,1,3,0,3,0,3,1,0
2144,Mikel Vesga,Athletic Club,3.5,5,3,2,3,0,2,10,20.0,8,4,0,4,6,11,5,0
2145,Jannik Vestergaard,Leicester City,2.0,2,1,0,2,0,0,0,0.0,0,2,0,2,2,4,17,0
2146,Ben Viadere,Auxerre,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2147,Guglielmo Vicario,Tottenham,7.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,5,1
2148,Carlos Vicente,Alavés,7.9,10,7,6,2,2,4,5,80.0,1,3,0,3,3,13,6,0
2149,Pau Victor Delgado,Barcelona,1.3,1,1,0,1,0,0,3,0.0,3,5,1,4,1,2,4,0
2150,Nacho Vidal,Osasuna,1.2,2,0,0,1,1,1,3,33.3,2,1,0,1,0,2,3,0
2151,Samuele Vignato,Monza,1.2,3,1,0,2,1,2,3,66.7,1,0,0,0,0,3,1,0
2152,Asier Villalibre,Alavés,2.0,0,0,0,0,0,0,0,0.0,0,1,0,1,1,1,4,0
2153,Ivan Villar,Celta Vigo,4.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,0
2154,Nicolas Viola,Cagliari,1.9,2,2,1,1,0,0,3,0.0,3,0,0,0,1,3,2,0
2155,Viti,Las Palmas,3.9,11,6,6,4,1,4,6,66.7,2,5,0,5,3,14,10,0
2156,Mattia Viti,Empoli,7.0,26,18,18,7,1,14,18,77.8,4,11,7,4,8,34,30,0
2158,Vitinha,Genoa,5.5,10,4,4,3,3,4,15,26.7,11,5,1,4,4,14,5,0
2159,Vitinha,Paris S-G,4.0,7,2,2,4,1,4,6,66.7,2,3,1,2,1,8,3,1
2160,Daniel Vivian,Athletic Club,7.1,11,8,7,4,0,8,9,88.9,1,6,3,3,10,21,43,0
2161,Dusan Vlahovic,Juventus,6.4,1,1,0,0,1,0,0,0.0,0,3,2,1,0,1,5,1
2162,Vanja Vlahovic,Atalanta,0.3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2163,Nikola Vlasic,Torino,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
2164,Alessandro Vogliacco,Genoa,3.2,7,2,2,5,0,4,5,80.0,1,3,2,1,5,12,12,0
2165,Kevin Vogt,Union Berlin,5.6,2,2,1,1,0,1,4,25.0,3,4,1,3,2,4,25,0
2166,Mergim Vojvoda,Torino,4.1,7,3,2,3,2,3,9,33.3,6,7,2,5,2,9,9,0
2167,Aster Vranckx,Wolfsburg,1.4,3,2,1,2,0,1,1,100.0,0,2,1,1,3,6,4,0
2168,Stefan de Vrij,Inter,1.3,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0
2169,Ibrahima Wadji,Saint-Étienne,0.5,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0
2170,Robert Wagner,St. Pauli,2.7,6,2,1,5,0,2,7,28.6,5,6,0,6,0,6,3,0
2171,Elye Wahi,Marseille,3.8,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,0,0
2172,Hauke Wahl,St. Pauli,6.0,6,3,1,5,0,3,4,75.0,1,4,1,3,5,11,21,0
2173,Kyle Walker,Manchester City,3.2,4,2,1,2,1,3,6,50.0,3,2,2,0,1,5,4,0
2174,Kyle Walker-Peters,Southampton,4.9,7,5,4,2,1,4,8,50.0,4,6,2,4,3,10,9,0
2175,Christian Walton,Ipswich Town,1.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
2176,Sebastian Walukiewicz,Torino,2.7,4,1,3,0,1,2,3,66.7,1,3,0,3,6,10,15,0
2177,Sebastian Walukiewicz,Empoli,2.0,1,0,1,0,0,0,1,0.0,1,3,3,0,1,2,15,0
2178,Aaron Wan-Bissaka,West Ham,5.3,11,6,4,5,2,4,4,100.0,0,4,2,2,6,17,9,0
2179,Paul Wanner,Heidenheim,4.9,13,7,3,10,0,5,10,50.0,5,2,0,2,1,14,6,0
2180,James Ward-Prowse,West Ham,0.2,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,0,0
2181,James Ward-Prowse,Nott'ham Forest,3.2,3,1,1,2,0,1,1,100.0,0,3,2,1,5,8,3,0
2182,Ollie Watkins,Aston Villa,5.9,2,1,0,2,0,0,3,0.0,3,4,0,4,2,4,0,0
2184,Timothy Weah,Juventus,1.3,3,1,0,1,2,1,1,100.0,0,2,0,2,1,4,0,0
2185,Adam Webster,Brighton,0.9,0,0,0,0,0,0,2,0.0,2,4,3,1,1,1,3,1
2186,Julian Weigl,Gladbach,5.6,10,4,7,2,1,7,8,87.5,1,5,2,3,12,22,12,0
2187,Timon Weiner,Holstein Kiel,6.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,1
2188,Nelson Weiper,Mainz 05,0.2,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0
2189,Mitchell Weiser,Werder Bremen,6.0,10,6,3,6,1,4,9,44.4,5,2,0,2,3,13,12,0
2190,Noah Weisshaupt,Freiburg,0.6,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
2191,Danny Welbeck,Brighton,6.6,6,4,2,3,1,1,3,33.3,2,6,1,5,2,8,4,0
2192,Timo Werner,Tottenham,2.2,2,2,1,1,0,1,2,50.0,1,7,1,6,1,3,2,0
2193,Adam Wharton,Crystal Palace,5.9,14,8,7,7,0,8,23,34.8,15,3,0,3,7,21,9,0
2194,Ben White,Arsenal,4.5,7,5,5,1,1,6,13,46.2,7,4,3,1,6,13,13,0
2195,Silvan Widmer,Mainz 05,1.2,2,2,1,1,0,2,3,66.7,1,1,0,1,1,3,4,0
2196,Mats Wieffer,Brighton,2.1,6,3,1,3,2,2,5,40.0,3,5,1,4,2,8,4,1
2197,Mateusz Wieteska,Cagliari,1.0,1,0,0,1,0,1,1,100.0,0,2,1,1,6,7,4,0
2198,Caleb Wiley,Strasbourg,2.4,0,0,0,0,0,0,0,0.0,0,3,1,2,1,1,3,0
2199,Inaki Williams,Athletic Club,8.0,3,0,2,0,1,1,5,20.0,4,7,1,6,5,8,10,0
2200,Neco Williams,Nott'ham Forest,3.8,11,7,9,2,0,5,11,45.5,6,8,1,7,4,15,17,0
2201,Nico Williams,Athletic Club,4.8,8,4,2,5,1,4,6,66.7,2,0,0,0,1,9,2,0
2202,Joe Willock,Newcastle Utd,1.6,3,1,1,2,0,2,5,40.0,3,2,0,2,2,5,1,0
2203,Harry Wilson,Fulham,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
2204,Patrick Wimmer,Wolfsburg,3.5,4,4,1,3,0,2,6,33.3,4,4,0,4,4,8,2,0
2205,Jonas Wind,Wolfsburg,2.5,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,3,0
2206,Harry Winks,Leicester City,6.0,9,4,5,2,2,4,10,40.0,6,7,2,5,3,12,7,0
2207,Florian Wirtz,Leverkusen,6.0,10,6,4,5,1,4,7,57.1,3,8,1,7,4,14,0,0
2208,Yoane Wissa,Brentford,3.2,1,1,0,0,1,0,1,0.0,1,2,0,2,2,3,2,0
2210,Dani de Wit,Bochum,4.6,9,7,5,4,0,4,10,40.0,6,5,1,4,5,14,10,0
2211,Axel Witsel,Atlético Madrid,3.5,2,1,1,1,0,1,2,50.0,1,2,2,0,2,4,20,0
2212,Maximilian Wittek,Bochum,6.0,10,8,4,5,1,8,15,53.3,7,14,3,11,9,19,18,0
2213,Marius Wolf,Augsburg,3.5,4,2,1,2,1,1,6,16.7,5,4,0,4,2,6,8,0
2214,Nick Woltemade,Stuttgart,0.4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2215,Jeong Woo-yeong,Union Berlin,2.4,1,1,0,1,0,0,1,0.0,1,0,0,0,2,3,0,0
2216,Chris Wood,Nott'ham Forest,6.2,1,1,0,0,1,1,3,33.3,2,0,0,0,2,3,5,0
2217,Christopher Wooh,Rennes,6.0,15,7,7,7,1,4,5,80.0,1,10,6,4,6,21,25,0
2218,Luke Woolfenden,Ipswich Town,3.0,0,0,0,0,0,0,1,0.0,1,8,3,5,6,6,20,0
2219,Granit Xhaka,Leverkusen,6.0,7,3,2,4,1,4,5,80.0,1,7,3,4,1,8,6,0
2220,Lamine Yamal,Barcelona,8.0,16,13,2,7,7,3,6,50.0,3,5,0,5,6,22,0,0
2221,Yehor Yarmoliuk,Brentford,1.3,1,0,1,0,0,0,3,0.0,3,3,2,1,3,4,2,0
2222,Ryan Yates,Nott'ham Forest,5.0,9,4,8,1,0,3,6,50.0,3,7,1,6,3,12,14,1
2223,John Yeboah,Venezia,0.8,2,2,0,1,1,0,1,0.0,1,1,0,1,0,2,0,0
2224,Bertug Yildirim,Getafe,5.0,4,2,0,3,1,0,3,0.0,3,3,1,2,0,4,8,0
2225,Kenan Yildiz,Juventus,5.7,13,8,2,7,4,5,6,83.3,1,9,0,9,1,14,3,0
2226,Ashley Young,Everton,4.7,11,6,5,4,2,5,8,62.5,3,2,1,1,6,17,14,0
2227,Etienne Youte Kinkoue,Le Havre,3.5,2,1,1,1,0,2,3,66.7,1,4,2,2,4,6,10,0
2228,Illia Zabarnyi,Bournemouth,7.0,10,6,4,6,0,4,8,50.0,4,8,2,6,8,18,33,0
2229,Mattia Zaccagni,Lazio,6.7,8,6,1,6,1,3,5,60.0,2,3,0,3,4,12,3,0
2230,Dan-Axel Zagadou,Stuttgart,0.3,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,1,0
2231,Yoram Zague,Paris S-G,0.8,3,2,1,1,1,2,2,100.0,0,1,0,1,0,3,1,0
2232,Wilfried Zaha,Lyon,0.6,1,1,1,0,0,1,2,50.0,1,2,0,2,0,1,0,0
2233,Warren Zaire-Emery,Paris S-G,5.6,11,3,2,6,3,6,9,66.7,3,7,0,7,3,14,8,0
2234,Miha Zajc,Toulouse,0.5,1,1,0,0,1,1,1,100.0,0,0,0,0,1,2,0,0
2236,Denis Zakaria,Monaco,6.3,10,7,4,5,1,5,7,71.4,2,6,4,2,7,17,17,0
2237,Nicola Zalewski,Roma,2.4,4,3,1,1,2,1,3,33.3,2,2,0,2,0,4,2,0
2238,Andre-Frank Zambo Anguissa,Napoli,7.0,13,8,2,9,2,6,10,60.0,4,4,1,3,16,29,2,0
2239,Francesco Zampano,Venezia,6.3,12,9,7,4,1,4,11,36.4,7,5,0,5,4,16,13,2
2240,Nicolo Zaniolo,Atalanta,0.6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2241,Alessandro Zanoli,Genoa,3.4,1,0,1,0,0,1,1,100.0,0,3,2,1,1,2,8,0
2242,Duvan Zapata,Torino,6.5,7,5,2,0,5,0,3,0.0,3,2,1,1,2,9,7,0
2243,Gabriele Zappa,Cagliari,6.5,9,6,5,4,0,5,7,71.4,2,11,7,4,5,14,19,0
2244,Davide Zappacosta,Atalanta,4.5,3,3,2,1,0,3,8,37.5,5,3,1,2,1,4,3,0
2245,Bryan Zaragoza,Osasuna,6.3,9,6,6,2,1,4,12,33.3,8,4,0,4,0,9,4,0
2246,Anass Zaroury,Lens,2.2,1,1,0,0,1,0,3,0.0,3,1,0,1,0,1,0,0
2247,Oier Zarraga,Udinese,2.2,3,1,1,2,0,2,5,40.0,3,1,1,0,1,4,0,0
2248,Jordan Zemura,Udinese,3.4,5,2,3,0,2,3,6,50.0,3,8,1,7,4,9,3,0
2249,Robin Zentner,Mainz 05,6.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,10,1
2250,Kevin Zeroli,Milan,0.1,1,1,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0
2251,Cedric Zesiger,Wolfsburg,5.0,10,6,3,5,2,4,9,44.4,5,5,5,0,3,13,24,0
2252,Michael Zetterer,Werder Bremen,6.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1
2253,Nathan Zeze,Nantes,5.0,7,4,1,6,0,5,7,71.4,2,8,3,5,11,18,41,0
2254,Edon Zhegrova,Lille,4.8,2,1,1,0,1,1,2,50.0,1,2,0,2,2,4,0,0
2255,Piotr Zielinski,Inter,0.8,3,3,1,1,1,1,3,33.3,2,0,0,0,0,3,1,0
2256,Oleksandr Zinchenko,Arsenal,0.9,0,0,0,0,0,0,0,0.0,0,1,0,1,2,2,2,0
2257,Joshua Zirkzee,Manchester Utd,4.2,2,0,2,0,0,2,2,100.0,0,6,2,4,2,4,1,0
2258,Luc Zogbe,Brest,1.3,7,5,4,2,1,3,5,60.0,2,2,0,2,2,9,4,0
2259,Nadir Zortea,Cagliari,3.2,6,2,5,1,0,2,3,66.7,1,1,0,1,2,8,5,0
2260,Aristide Zossou,Auxerre,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2262,Yanis Zouaoui,Le Havre,0.8,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
2263,Igor Zubeldia,Real Sociedad,6.4,5,4,3,1,1,3,5,60.0,2,9,6,3,5,10,23,1
2264,Martin Zubimendi,Real Sociedad,8.5,21,11,8,10,3,5,7,71.4,2,11,3,8,11,32,19,0
2265,Martin Odegaard,Arsenal,2.8,5,3,1,3,1,1,4,25.0,3,0,0,0,1,6,0,0
2266,Milan Duric,Monza,4.9,0,0,0,0,0,0,0,0.0,0,2,0,2,1,1,5,0
