,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%
2044,Giuseppe Pezzella,it ITA,DF,Parma,Serie A,21.0,1997.0,10.5,2.0,0.0,0.0,17.0,15.0,0.0,33.0,6.0,12.0,0.0,0.0,0.0,44.0,9.0,11.0,45.0
2045,Rayan Philippe,fr FRA,FW,Dijon,Ligue 1,18.0,2000.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2046,Romain Philippoteaux,fr FRA,"FW,MF",Nîmes,Ligue 1,31.0,1988.0,22.2,3.0,0.0,0.0,16.0,21.0,3.0,48.0,13.0,12.0,1.0,0.0,0.0,104.0,2.0,8.0,20.0
2047,Krzysztof Piątek,pl POL,FW,Milan,Serie A,24.0,1995.0,13.1,1.0,0.0,0.0,24.0,27.0,6.0,3.0,3.0,4.0,1.0,0.0,0.0,25.0,35.0,46.0,43.2
2048,Krzysztof Piątek,pl POL,FW,Hertha BSC,Bundesliga,24.0,1995.0,10.1,2.0,0.0,0.0,23.0,18.0,10.0,4.0,5.0,4.0,1.0,0.0,0.0,27.0,20.0,33.0,37.7
2049,Pablo Piatti,ar ARG,"DF,MF",Espanyol,La Liga,30.0,1989.0,0.6,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,100.0
2050,Cristiano Piccini,it ITA,DF,Valencia,La Liga,26.0,1992.0,0.8,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,
2051,Stefano Piccinini,it ITA,DF,Sassuolo,Serie A,16.0,2002.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
2052,Roberto Piccoli,it ITA,FW,Atalanta,Serie A,18.0,2001.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,100.0
2054,Jordan Pickford,eng ENG,GK,Everton,Premier League,25.0,1994.0,38.0,2.0,0.0,0.0,1.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,23.0,10.0,0.0,100.0
2055,Jérémy Pied,fr FRA,DF,Lille,Ligue 1,30.0,1989.0,5.0,2.0,0.0,0.0,8.0,8.0,0.0,20.0,7.0,10.0,0.0,2.0,0.0,37.0,4.0,4.0,50.0
2056,Ronaël Pierre-Gabriel,fr FRA,DF,Mainz 05,Bundesliga,21.0,1998.0,6.4,3.0,0.0,0.0,5.0,7.0,0.0,8.0,8.0,10.0,0.0,0.0,0.0,29.0,9.0,5.0,64.3
2057,Brandon Pierrick,eng ENG,"MF,FW",Crystal Palace,Premier League,17.0,2001.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2058,Erik Pieters,nl NED,"DF,MF",Burnley,Premier League,30.0,1988.0,20.9,2.0,0.0,0.0,21.0,20.0,0.0,41.0,28.0,32.0,0.0,1.0,0.0,97.0,32.0,17.0,65.3
2059,Tomás Pina Isla,es ESP,MF,Alavés,La Liga,31.0,1987.0,14.9,6.0,1.0,1.0,44.0,19.0,0.0,4.0,16.0,22.0,1.0,0.0,0.0,92.0,44.0,30.0,59.5
2060,Andrea Pinamonti,it ITA,FW,Genoa,Serie A,20.0,1999.0,24.8,1.0,0.0,0.0,37.0,51.0,16.0,22.0,9.0,12.0,1.0,0.0,0.0,57.0,65.0,99.0,39.6
2061,Simone Pinna,it ITA,DF,Cagliari,Serie A,21.0,1997.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,100.0
2062,Carlo Pinsoglio,it ITA,GK,Juventus,Serie A,29.0,1990.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2063,Pipa,es ESP,"DF,FW",Espanyol,La Liga,21.0,1998.0,5.3,3.0,0.0,0.0,6.0,5.0,0.0,24.0,6.0,8.0,0.0,1.0,0.0,28.0,8.0,7.0,53.3
2064,Gerard Piqué,es ESP,DF,Barcelona,La Liga,32.0,1987.0,34.4,15.0,0.0,0.0,32.0,19.0,0.0,0.0,36.0,23.0,0.0,2.0,0.0,220.0,127.0,45.0,73.8
2065,Lorenzo Pirola,it ITA,DF,Inter,Serie A,17.0,2002.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
2066,Fabio Pisacane,it ITA,DF,Cagliari,Serie A,33.0,1986.0,27.1,8.0,1.0,1.0,33.0,23.0,2.0,9.0,27.0,21.0,0.0,1.0,0.0,150.0,51.0,51.0,50.0
2067,Łukasz Piszczek,pl POL,DF,Dortmund,Bundesliga,34.0,1985.0,23.4,3.0,0.0,0.0,18.0,5.0,0.0,28.0,26.0,32.0,0.0,1.0,0.0,149.0,30.0,24.0,55.6
2068,Claudio Pizarro,pe PER,"FW,MF",Werder Bremen,Bundesliga,40.0,1978.0,2.6,0.0,0.0,0.0,2.0,7.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,14.0,13.0,15.0,46.4
2069,Miralem Pjanić,ba BIH,MF,Juventus,Serie A,29.0,1990.0,25.3,10.0,0.0,0.0,39.0,24.0,0.0,82.0,32.0,21.0,1.0,0.0,0.0,168.0,15.0,13.0,53.6
2070,Óscar Plano,es ESP,MF,Valladolid,La Liga,28.0,1991.0,27.8,6.0,0.0,0.0,47.0,62.0,5.0,39.0,35.0,30.0,1.0,0.0,0.0,147.0,37.0,67.0,35.6
2071,Marvin Plattenhardt,de GER,DF,Hertha BSC,Bundesliga,27.0,1992.0,15.5,1.0,0.0,0.0,11.0,16.0,1.0,70.0,11.0,12.0,0.0,0.0,0.0,87.0,17.0,15.0,53.1
2072,Alassane Pléa,fr FRA,FW,M'Gladbach,Bundesliga,26.0,1993.0,23.8,4.0,2.0,2.0,24.0,35.0,16.0,49.0,9.0,7.0,0.0,0.0,0.0,73.0,28.0,59.0,32.2
2073,Thomas Pledl,de GER,"MF,FW",Düsseldorf,Bundesliga,25.0,1994.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,7.0,1.0,1.0,50.0
2074,Daniel Podence,pt POR,"FW,MF",Wolves,Premier League,23.0,1995.0,3.2,0.0,0.0,0.0,5.0,9.0,3.0,5.0,2.0,3.0,1.0,0.0,0.0,12.0,0.0,6.0,0.0
2075,Paul Pogba,fr FRA,MF,Manchester Utd,Premier League,26.0,1993.0,13.4,1.0,0.0,0.0,26.0,18.0,2.0,6.0,7.0,9.0,2.0,1.0,0.0,109.0,29.0,11.0,72.5
2076,Joel Pohjanpalo,fi FIN,MF,Leverkusen,Bundesliga,24.0,1994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2077,Andrea Poli,it ITA,MF,Bologna,Serie A,29.0,1989.0,21.3,5.0,0.0,0.0,28.0,28.0,1.0,14.0,40.0,24.0,0.0,0.0,0.0,137.0,14.0,25.0,35.9
2078,Matteo Politano,it ITA,FW,Napoli,Serie A,25.0,1993.0,8.3,1.0,0.0,0.0,8.0,17.0,0.0,39.0,5.0,6.0,0.0,0.0,0.0,29.0,3.0,4.0,42.9
2080,Matteo Politano,it ITA,"FW,MF",Inter,Serie A,25.0,1993.0,2.9,0.0,0.0,0.0,3.0,6.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,4.0,33.3
2081,Sebastian Polter,de GER,FW,Union Berlin,Bundesliga,28.0,1991.0,3.7,1.0,1.0,0.0,10.0,8.0,7.0,1.0,1.0,2.0,1.0,0.0,0.0,6.0,17.0,25.0,40.5
2082,Marin Pongračić,hr CRO,DF,Wolfsburg,Bundesliga,21.0,1997.0,10.3,4.0,1.0,0.0,17.0,5.0,0.0,0.0,19.0,9.0,0.0,1.0,0.0,78.0,27.0,13.0,67.5
2083,Pere Pons,es ESP,MF,Alavés,La Liga,26.0,1993.0,12.1,3.0,0.0,0.0,23.0,14.0,0.0,6.0,12.0,16.0,1.0,0.0,0.0,71.0,16.0,17.0,48.5
2084,Nick Pope,eng ENG,GK,Burnley,Premier League,27.0,1992.0,38.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,37.0,20.0,1.0,95.2
2085,Pedro Porro,es ESP,"DF,MF",Valladolid,La Liga,19.0,1999.0,8.2,1.0,0.0,0.0,4.0,12.0,0.0,33.0,7.0,10.0,0.0,0.0,0.0,44.0,5.0,8.0,38.5
2086,Francisco Portillo,es ESP,MF,Getafe,La Liga,29.0,1990.0,4.2,3.0,0.0,0.0,10.0,3.0,1.0,7.0,2.0,6.0,0.0,1.0,0.0,29.0,2.0,8.0,20.0
2087,Portu,es ESP,"FW,MF",Real Sociedad,La Liga,27.0,1992.0,26.6,5.0,0.0,0.0,31.0,23.0,21.0,99.0,13.0,21.0,0.0,0.0,0.0,90.0,19.0,51.0,27.1
2088,Stefan Posch,at AUT,DF,Hoffenheim,Bundesliga,22.0,1997.0,25.6,9.0,0.0,0.0,38.0,21.0,0.0,9.0,40.0,34.0,0.0,2.0,0.0,125.0,59.0,49.0,54.6
2089,Sergio Postigo,es ESP,DF,Levante,La Liga,30.0,1988.0,26.4,6.0,0.0,0.0,22.0,13.0,2.0,2.0,34.0,15.0,0.0,1.0,0.0,144.0,34.0,38.0,47.2
2090,Florent Poulolo,mq MTQ,DF,Getafe,La Liga,22.0,1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2091,Yussuf Poulsen,dk DEN,FW,RB Leipzig,Bundesliga,25.0,1994.0,13.6,2.0,0.0,0.0,29.0,28.0,1.0,9.0,4.0,10.0,1.0,0.0,0.0,38.0,35.0,53.0,39.8
2092,Maxime Poundjé,fr FRA,DF,Bordeaux,Ligue 1,26.0,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2093,Darío Poveda,es ESP,MF,Atlético Madrid,La Liga,22.0,1997.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,100.0
2094,Alejandro Pozo Pozo,es ESP,DF,Mallorca,La Liga,20.0,1999.0,16.6,0.0,0.0,0.0,21.0,17.0,1.0,70.0,23.0,24.0,0.0,2.0,0.0,92.0,7.0,17.0,29.2
2095,Alejandro Pozo Pozo,es ESP,"MF,FW",Sevilla,La Liga,20.0,1999.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,
2096,Percy Prado,pe PER,DF,Nantes,Ligue 1,23.0,1996.0,2.1,1.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,12.0,1.0,1.0,50.0
2097,Dennis Praet,be BEL,MF,Leicester City,Premier League,25.0,1994.0,12.6,2.0,0.0,0.0,18.0,13.0,1.0,21.0,17.0,18.0,0.0,1.0,0.0,74.0,5.0,13.0,27.8
2098,Abdón Prats,es ESP,FW,Mallorca,La Liga,26.0,1992.0,3.1,1.0,0.0,0.0,7.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,12.0,22.0,35.3
2099,Sanjin Prcić,ba BIH,"MF,FW",Strasbourg,Ligue 1,25.0,1993.0,0.9,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,
2100,Nicolas de Préville,fr FRA,"MF,FW",Bordeaux,Ligue 1,28.0,1991.0,22.2,4.0,0.0,0.0,47.0,66.0,2.0,131.0,6.0,21.0,0.0,0.0,0.0,98.0,41.0,45.0,47.7
2101,Sebastian Prödl,at AUT,DF,Watford,Premier League,32.0,1987.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,75.0
2102,Kai Pröger,de GER,"MF,FW",Paderborn 07,Bundesliga,27.0,1992.0,23.1,0.0,0.0,0.0,12.0,25.0,10.0,188.0,14.0,22.0,1.0,0.0,0.0,124.0,10.0,21.0,32.3
2103,Grischa Prömel,de GER,MF,Union Berlin,Bundesliga,24.0,1995.0,10.3,2.0,0.0,0.0,21.0,29.0,1.0,2.0,14.0,11.0,0.0,0.0,0.0,61.0,11.0,11.0,50.0
2104,Davy Pröpper,nl NED,MF,Brighton,Premier League,27.0,1991.0,31.4,4.0,0.0,0.0,31.0,18.0,0.0,39.0,38.0,35.0,0.0,0.0,0.0,236.0,28.0,22.0,56.0
2106,Antonio Puertas,es ESP,"FW,MF",Granada,La Liga,27.0,1992.0,28.5,7.0,0.0,0.0,39.0,37.0,5.0,49.0,12.0,24.0,0.0,0.0,0.0,121.0,63.0,98.0,39.1
2107,Riqui Puig,es ESP,MF,Barcelona,La Liga,19.0,1999.0,5.7,1.0,0.0,0.0,9.0,11.0,0.0,1.0,5.0,7.0,0.0,0.0,0.0,27.0,1.0,7.0,12.5
2108,Teemu Pukki,fi FIN,FW,Norwich City,Premier League,29.0,1990.0,32.1,3.0,0.0,0.0,23.0,15.0,17.0,8.0,6.0,6.0,0.0,0.0,0.0,62.0,5.0,44.0,10.2
2109,Erick Pulgar,cl CHI,MF,Fiorentina,Serie A,25.0,1994.0,32.8,9.0,0.0,0.0,41.0,35.0,4.0,223.0,49.0,46.0,0.0,0.0,0.0,220.0,24.0,23.0,51.1
2110,Christian Pulisic,us USA,FW,Chelsea,Premier League,20.0,1998.0,19.1,0.0,0.0,0.0,14.0,30.0,3.0,35.0,6.0,11.0,2.0,0.0,0.0,79.0,20.0,45.0,30.8
2111,Ignacio Pussetto,ar ARG,"FW,MF",Watford,Premier League,23.0,1995.0,0.8,1.0,0.0,0.0,3.0,2.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,10.0,1.0,3.0,25.0
2112,Ignacio Pussetto,ar ARG,"FW,MF",Udinese,Serie A,23.0,1995.0,3.8,1.0,0.0,0.0,9.0,10.0,3.0,12.0,4.0,4.0,0.0,0.0,0.0,18.0,14.0,23.0,37.8
2113,Fabio Quagliarella,it ITA,FW,Sampdoria,Serie A,36.0,1983.0,25.3,2.0,0.0,0.0,20.0,32.0,22.0,22.0,8.0,5.0,4.0,0.0,0.0,54.0,30.0,54.0,35.7
2114,Robin Quaison,se SWE,"FW,MF",Mainz 05,Bundesliga,25.0,1993.0,28.9,2.0,0.0,0.0,25.0,34.0,17.0,11.0,11.0,17.0,0.0,0.0,0.0,95.0,27.0,66.0,29.0
2115,Domingos Quina,pt POR,"MF,FW",Watford,Premier League,19.0,1999.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0
2116,Quini,es ESP,DF,Granada,La Liga,29.0,1989.0,8.0,2.0,0.0,0.0,8.0,6.0,0.0,17.0,10.0,14.0,0.0,0.0,0.0,40.0,8.0,8.0,50.0
2117,Xavi Quintillà,es ESP,DF,Villarreal,La Liga,22.0,1996.0,17.5,6.0,0.0,0.0,26.0,12.0,0.0,79.0,12.0,12.0,0.0,0.0,0.0,54.0,10.0,29.0,25.6
2118,Quique,es ESP,"FW,MF",Eibar,La Liga,29.0,1990.0,5.4,0.0,0.0,0.0,10.0,13.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,15.0,29.0,35.0,45.3
2119,Adrien Rabiot,fr FRA,MF,Juventus,Serie A,24.0,1995.0,21.2,7.0,1.0,1.0,49.0,28.0,0.0,20.0,32.0,31.0,0.0,0.0,0.0,115.0,23.0,13.0,63.9
2120,Nemanja Radoja,rs SRB,MF,Levante,La Liga,26.0,1993.0,22.1,3.0,0.0,0.0,27.0,17.0,2.0,5.0,23.0,19.0,0.0,0.0,0.0,151.0,42.0,27.0,60.9
2121,Nemanja Radonjić,rs SRB,"FW,MF",Marseille,Ligue 1,23.0,1996.0,9.8,3.0,0.0,0.0,16.0,11.0,3.0,14.0,2.0,3.0,0.0,0.0,0.0,36.0,5.0,14.0,26.3
2122,Ivan Radovanović,rs SRB,MF,Genoa,Serie A,30.0,1988.0,14.6,3.0,0.0,0.0,15.0,16.0,0.0,12.0,8.0,14.0,0.0,0.0,0.0,78.0,23.0,19.0,54.8
2123,Ionuț Radu,ro ROU,GK,Genoa,Serie A,22.0,1997.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,66.7
2124,Ștefan Radu,ro ROU,DF,Lazio,Serie A,32.0,1986.0,25.6,8.0,0.0,0.0,31.0,21.0,0.0,41.0,34.0,25.0,0.0,1.0,0.0,133.0,32.0,27.0,54.2
2125,Boris Radunović,rs SRB,GK,Hellas Verona,Serie A,23.0,1996.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,
2126,Rafael,br BRA,GK,Cagliari,Serie A,37.0,1982.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,66.7
2127,Rafael,br BRA,DF,Lyon,Ligue 1,29.0,1990.0,7.8,3.0,0.0,0.0,16.0,12.0,0.0,17.0,10.0,16.0,0.0,0.0,0.0,48.0,17.0,9.0,65.4
2128,Raffael,br BRA,"MF,FW",M'Gladbach,Bundesliga,34.0,1985.0,0.7,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0
2129,Rafinha,br BRA,"FW,MF",Barcelona,La Liga,26.0,1993.0,2.1,0.0,0.0,0.0,3.0,12.0,0.0,11.0,1.0,2.0,0.0,0.0,0.0,14.0,0.0,3.0,0.0
2130,Rafinha,br BRA,MF,Celta Vigo,La Liga,26.0,1993.0,23.5,5.0,0.0,0.0,35.0,98.0,2.0,27.0,33.0,37.0,0.0,0.0,0.0,190.0,27.0,26.0,50.9
2132,Daniele Ragatzu,it ITA,"MF,FW",Cagliari,Serie A,27.0,1991.0,3.5,1.0,0.0,0.0,1.0,5.0,2.0,9.0,1.0,2.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0
2133,Baba Rahman,gh GHA,DF,Mallorca,La Liga,25.0,1994.0,1.2,1.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,5.0,1.0,3.0,25.0
2134,Antonio Raillo,es ESP,DF,Mallorca,La Liga,27.0,1991.0,30.8,9.0,1.0,1.0,32.0,16.0,3.0,0.0,22.0,21.0,0.0,2.0,0.0,126.0,66.0,42.0,61.1
2135,Predrag Rajković,rs SRB,GK,Reims,Ligue 1,23.0,1995.0,27.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,22.0,7.0,0.0,100.0
2136,Ivan Rakitić,hr CRO,MF,Barcelona,La Liga,31.0,1988.0,17.7,5.0,0.0,0.0,20.0,38.0,1.0,32.0,15.0,14.0,0.0,0.0,0.0,106.0,17.0,20.0,45.9
2137,Benito Raman,be BEL,FW,Schalke 04,Bundesliga,24.0,1994.0,17.8,2.0,0.0,0.0,19.0,9.0,17.0,19.0,7.0,9.0,0.0,0.0,0.0,60.0,6.0,30.0,16.7
2138,Gastón Ramírez,uy URU,"MF,FW",Sampdoria,Serie A,28.0,1990.0,15.5,5.0,0.0,0.0,32.0,42.0,3.0,105.0,11.0,21.0,0.0,1.0,0.0,71.0,33.0,46.0,41.8
2139,Sandro Ramírez,es ESP,"FW,MF",Valladolid,La Liga,24.0,1995.0,14.5,2.0,0.0,0.0,15.0,42.0,10.0,36.0,7.0,10.0,1.0,0.0,0.0,45.0,9.0,22.0,29.0
2140,Iván Ramis,es ESP,DF,Eibar,La Liga,34.0,1984.0,5.1,1.0,0.0,0.0,4.0,5.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,34.0,21.0,10.0,67.7
2141,Adrián Ramos,co COL,"FW,MF",Granada,La Liga,33.0,1986.0,2.5,0.0,0.0,0.0,5.0,6.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,9.0,15.0,23.0,39.5
2142,Sergio Ramos,es ESP,DF,Real Madrid,La Liga,33.0,1986.0,33.5,10.0,0.0,0.0,52.0,28.0,7.0,2.0,49.0,31.0,1.0,1.0,0.0,211.0,67.0,50.0,57.3
2143,Aaron Ramsdale,eng ENG,GK,Bournemouth,Premier League,21.0,1998.0,37.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,17.0,10.0,4.0,71.4
2144,Aaron Ramsey,wls WAL,MF,Juventus,Serie A,28.0,1990.0,11.7,2.0,0.0,0.0,22.0,18.0,2.0,18.0,11.0,15.0,0.0,0.0,0.0,62.0,12.0,7.0,63.2
2145,Darren Randolph,ie IRL,GK,West Ham,Premier League,32.0,1987.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
2146,Luca Ranieri,it ITA,DF,Fiorentina,Serie A,20.0,1999.0,2.6,2.0,1.0,1.0,5.0,1.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,14.0,7.0,5.0,58.3
2147,Andrea Ranocchia,it ITA,DF,Inter,Serie A,31.0,1988.0,5.8,3.0,0.0,0.0,9.0,4.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,28.0,29.0,11.0,72.5
2148,Raphinha,br BRA,"MF,FW",Rennes,Ligue 1,22.0,1996.0,18.8,4.0,0.0,0.0,19.0,32.0,3.0,93.0,17.0,18.0,0.0,0.0,0.0,98.0,14.0,22.0,38.9
2149,Tobias Raschl,de GER,MF,Dortmund,Bundesliga,19.0,2000.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
2150,Marcus Rashford,eng ENG,FW,Manchester Utd,Premier League,21.0,1997.0,29.4,3.0,0.0,0.0,21.0,45.0,13.0,33.0,10.0,9.0,4.0,0.0,0.0,81.0,20.0,43.0,31.7
2151,Milot Rashica,xk KVX,FW,Werder Bremen,Bundesliga,23.0,1996.0,25.2,2.0,0.0,0.0,28.0,48.0,8.0,131.0,6.0,14.0,0.0,0.0,0.0,111.0,13.0,28.0,31.7
2152,Giacomo Raspadori,it ITA,"MF,FW",Sassuolo,Serie A,19.0,2000.0,2.9,0.0,0.0,0.0,2.0,6.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,12.0,1.0,8.0,11.1
2153,Raúl,es ESP,"FW,MF",Betis,La Liga,18.0,2000.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,33.3
2154,Ante Rebić,hr CRO,"FW,MF",Milan,Serie A,25.0,1993.0,15.5,5.0,0.0,0.0,27.0,14.0,3.0,48.0,3.0,11.0,0.0,0.0,0.0,59.0,17.0,23.0,42.5
2155,Ante Rebić,hr CRO,"FW,MF",Eint Frankfurt,Bundesliga,25.0,1993.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,16.7
2156,Arkadiusz Reca,pl POL,DF,SPAL,Serie A,24.0,1995.0,21.4,2.0,0.0,0.0,25.0,12.0,3.0,64.0,32.0,23.0,0.0,1.0,0.0,95.0,15.0,16.0,48.4
2158,Recio,es ESP,MF,Leganés,La Liga,28.0,1991.0,17.4,11.0,0.0,0.0,45.0,44.0,1.0,22.0,22.0,19.0,0.0,0.0,0.0,106.0,5.0,14.0,26.3
2159,Daishawn Redan,nl NED,MF,Hertha BSC,Bundesliga,18.0,2001.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
2160,Nathan Redmond,eng ENG,"MF,FW",Southampton,Premier League,25.0,1994.0,30.7,2.0,0.0,0.0,23.0,31.0,5.0,41.0,16.0,29.0,0.0,0.0,0.0,203.0,17.0,43.0,28.3
2161,Fabian Reese,de GER,FW,Schalke 04,Bundesliga,21.0,1997.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,5.0,37.5
2162,Vasco Regini,it ITA,DF,Sampdoria,Serie A,28.0,1990.0,1.9,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,9.0,3.0,2.0,60.0
2163,Vasco Regini,it ITA,DF,Parma,Serie A,28.0,1990.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,100.0
2164,Sergio Reguilón,es ESP,DF,Sevilla,La Liga,22.0,1996.0,27.9,8.0,0.0,0.0,56.0,46.0,4.0,100.0,33.0,30.0,0.0,0.0,0.0,165.0,38.0,39.0,49.4
2165,Ken Reichel,de GER,DF,Union Berlin,Bundesliga,32.0,1986.0,5.9,0.0,0.0,0.0,9.0,9.0,0.0,17.0,9.0,3.0,0.0,0.0,0.0,28.0,8.0,12.0,40.0
2166,Manolo Reina,es ESP,GK,Mallorca,La Liga,34.0,1985.0,36.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,35.0,7.0,0.0,100.0
2167,Pepe Reina,es ESP,GK,Aston Villa,Premier League,36.0,1982.0,12.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,100.0
2168,Pepe Reina,es ESP,GK,Milan,Serie A,36.0,1982.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,100.0
2169,Jeff Reine-Adélaïde,fr FRA,MF,Angers,Ligue 1,21.0,1998.0,0.9,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,100.0
2170,Jeff Reine-Adélaïde,fr FRA,"MF,FW",Lyon,Ligue 1,21.0,1998.0,8.7,3.0,0.0,0.0,13.0,14.0,0.0,15.0,7.0,8.0,0.0,0.0,0.0,41.0,6.0,9.0,40.0
2171,Karim Rekik,nl NED,DF,Hertha BSC,Bundesliga,24.0,1994.0,14.0,0.0,0.0,0.0,9.0,11.0,0.0,2.0,18.0,10.0,0.0,2.0,1.0,75.0,23.0,16.0,59.0
2172,Álex Remiro,es ESP,GK,Real Sociedad,La Liga,24.0,1995.0,25.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,5.0,0.0,100.0
2173,Loïc Rémy,fr FRA,FW,Lille,Ligue 1,32.0,1987.0,10.7,2.0,0.0,0.0,15.0,11.0,9.0,6.0,0.0,1.0,0.0,0.0,0.0,16.0,12.0,19.0,38.7
2174,Panagiotis Retsos,gr GRE,DF,Leverkusen,Bundesliga,20.0,1998.0,1.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,7.0,3.0,0.0,100.0
