,Player,Squad,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def
2211,Grischa Promel,Union Berlin,20.2,43,2.13,25,1,2,4,7,4,3,0.15,0,1,0,1,1,0
2212,Davy Propper,Brighton,2.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2213,Ivan Provedel,Spezia,29.0,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2214,Antonio Puertas,Granada,24.1,46,1.91,33,3,5,2,3,0,6,0.25,5,0,1,0,0,0
2215,Riqui Puig,Barcelona,3.2,14,4.30,14,0,0,0,0,0,3,0.92,3,0,0,0,0,0
2216,Erick Pulgar,Fiorentina,22.2,43,1.93,24,15,1,2,0,1,5,0.22,1,2,0,2,0,0
2217,Jorge Pulido,Huesca,32.1,26,0.81,21,1,1,2,0,1,2,0.06,2,0,0,0,0,0
2218,Christian Pulisic,Chelsea,19.3,69,3.57,53,1,6,2,7,0,8,0.41,7,0,0,1,0,0
2219,Ignacio Pussetto,Udinese,8.4,15,1.79,11,0,3,0,1,0,3,0.36,1,0,1,0,1,0
2220,Fabio Quagliarella,Sampdoria,24.5,48,1.96,32,0,1,10,4,1,4,0.16,2,0,0,1,1,0
2221,Robin Quaison,Mainz 05,16.4,31,1.89,21,0,4,2,3,1,7,0.43,4,0,0,2,1,0
2222,Domingos Quina,Granada,3.8,11,2.90,7,0,1,0,2,1,0,0.00,0,0,0,0,0,0
2223,Quini,Granada,13.2,14,1.06,12,1,0,1,0,0,1,0.08,1,0,0,0,0,0
2224,Quique,Eibar,1.9,2,1.07,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2225,Dani Raba,Villarreal,1.7,9,5.44,8,0,1,0,0,0,1,0.60,1,0,0,0,0,0
2226,Simone Rabbi,Bologna,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2227,Adrien Rabiot,Juventus,25.7,51,1.98,47,0,3,1,0,0,9,0.35,5,0,3,1,0,0
2228,Uros Racic,Valencia,24.3,42,1.73,30,1,2,7,2,0,4,0.16,4,0,0,0,0,0
2229,Anthony Racioppi,Dijon,21.0,2,0.10,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2230,Nemanja Radoja,Levante,12.5,9,0.72,8,0,0,0,0,1,4,0.32,4,0,0,0,0,0
2231,Nemanja Radonjic,Marseille,4.4,13,2.95,9,0,2,1,0,1,2,0.45,2,0,0,0,0,0
2232,Nemanja Radonjic,Hertha BSC,6.8,24,3.54,16,0,6,0,2,0,7,1.03,4,0,2,0,1,0
2233,Aleksandar Radovanovic,Lens,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2234,Ivan Radovanovic,Genoa,24.8,12,0.48,7,2,0,2,0,1,1,0.04,1,0,0,0,0,0
2236,Ionut Radu,Inter,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2237,Stefan Radu,Lazio,27.3,47,1.72,43,1,1,0,0,2,6,0.22,6,0,0,0,0,0
2238,Rafael,Spezia,2.3,1,0.43,1,0,0,0,0,0,1,0.43,1,0,0,0,0,0
2239,Rafinha,Paris S-G,15.1,58,3.83,37,6,6,4,3,2,8,0.53,6,0,0,0,1,1
2240,Antonio Raimondo,Bologna,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2241,Predrag Rajkovic,Reims,36.5,6,0.16,5,1,0,0,0,0,1,0.03,0,1,0,0,0,0
2242,Ivan Rakitic,Sevilla,24.8,55,2.22,48,4,0,1,2,0,3,0.12,3,0,0,0,0,0
2243,Jonas Ramalho,Osasuna,3.4,4,1.18,1,1,2,0,0,0,0,0.00,0,0,0,0,0,0
2244,Benito Raman,Schalke 04,13.8,32,2.31,24,1,0,5,2,0,0,0.00,0,0,0,0,0,0
2245,Gaston Ramirez,Sampdoria,10.8,51,4.74,32,10,2,0,6,1,8,0.74,6,2,0,0,0,0
2246,Sandro Ramirez,Huesca,14.3,32,2.24,19,0,2,5,5,1,3,0.21,3,0,0,0,0,0
2247,Sergio Ramos,Real Madrid,14.2,10,0.71,7,0,0,2,1,0,1,0.07,0,0,0,0,1,0
2248,Aaron Ramsdale,Sheffield Utd,38.0,8,0.21,6,2,0,0,0,0,0,0.00,0,0,0,0,0,0
2249,Aaron Ramsey,Juventus,12.1,58,4.79,46,5,2,2,2,1,9,0.74,6,0,1,0,1,1
2250,Jacob Ramsey,Aston Villa,7.0,16,2.29,13,0,0,1,2,0,2,0.29,1,0,0,0,1,0
2251,Kayne Ramsey,Southampton,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2252,Darren Randolph,West Ham,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2253,Andrea Ranocchia,Inter,7.8,7,0.90,4,0,0,2,0,1,1,0.13,0,0,0,1,0,0
2254,Raphinha,Leeds United,26.2,120,4.58,68,26,14,7,4,1,15,0.57,8,3,2,2,0,0
2255,Raphinha,Rennes,4.5,25,5.57,12,3,3,1,5,1,7,1.56,4,0,1,0,1,1
2256,Marcus Rashford,Manchester Utd,32.4,116,3.58,87,0,17,5,7,0,20,0.62,16,0,3,0,1,0
2257,Milot Rashica,Werder Bremen,16.2,47,2.89,30,0,10,6,1,0,6,0.37,4,0,1,1,0,0
2258,Giacomo Raspadori,Sassuolo,13.7,62,4.53,36,10,5,0,10,1,10,0.73,5,2,0,0,3,0
2259,Federico Ravaglia,Bologna,4.0,1,0.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2260,Tim Ream,Fulham,7.0,3,0.43,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2262,Ante Rebic,Milan,19.7,69,3.50,50,1,4,7,5,2,13,0.66,7,0,0,2,3,1
2263,Arkadiusz Reca,Crotone,25.7,55,2.14,35,3,10,0,6,1,13,0.51,3,2,4,0,4,0
2264,Recio,Eibar,8.2,38,4.67,20,12,0,3,2,1,0,0.00,0,0,0,0,0,0
2265,Daishawn Redan,Hertha BSC,1.1,2,1.76,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
2266,Nathan Redmond,Southampton,19.3,63,3.26,44,0,9,6,3,1,5,0.26,5,0,0,0,0,0
2267,Harrison Reed,Fulham,25.0,44,1.76,36,6,0,2,0,0,3,0.12,2,0,0,1,0,0
2268,Vasco Regini,Sampdoria,1.0,1,1.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2269,Sergio Reguilon,Tottenham,24.9,42,1.68,29,1,2,5,4,1,9,0.36,8,0,0,0,1,0
2270,Bobby Reid,Fulham,26.4,42,1.59,29,0,4,3,6,0,5,0.19,4,0,0,0,1,0
2271,Pepe Reina,Lazio,29.0,4,0.14,4,0,0,0,0,0,1,0.03,1,0,0,0,0,0
2272,Jeff Reine-Adelaide,Nice,11.8,34,2.90,21,4,6,0,3,0,3,0.26,2,0,0,0,1,0
2273,Jeff Reine-Adelaide,Lyon,0.3,1,3.60,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2274,Reinier,Dortmund,2.9,8,2.81,7,0,0,0,0,1,1,0.35,1,0,0,0,0,0
2275,Francisco Reis Ferreira,Valencia,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2276,Rocco Reitz,M'Gladbach,0.7,2,3.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2277,Karim Rekik,Sevilla,7.3,8,1.10,7,1,0,0,0,0,1,0.14,1,0,0,0,0,0
2278,Alex Remiro,Real Sociedad,38.0,4,0.11,4,0,0,0,0,0,1,0.03,1,0,0,0,0,0
2279,Panagiotis Retsos,Saint-Étienne,3.0,4,1.32,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0
2280,Marco Reus,Dortmund,25.3,102,4.03,63,11,8,8,10,2,15,0.59,9,2,0,1,2,1
2281,Elvis Rexhbecaj,Köln,20.4,50,2.46,30,13,2,2,3,0,3,0.15,3,0,0,0,0,0
2282,Oriol Rey,Valladolid,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2283,Gio Reyna,Dortmund,22.0,73,3.32,44,8,8,3,10,0,10,0.46,6,1,1,1,1,0
2284,Baptiste Reynet,Nîmes,38.0,9,0.24,6,3,0,0,0,0,1,0.03,1,0,0,0,0,0
2285,Bryan Reynolds,Roma,3.1,3,0.95,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2286,Franck Ribery,Fiorentina,23.9,83,3.47,63,1,9,2,8,0,11,0.46,8,0,2,0,1,0
2288,Federico Ricci,Sassuolo,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2289,Giacomo Ricci,Parma,0.7,2,2.69,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2290,Matteo Ricci,Spezia,24.8,50,2.02,41,6,0,1,1,1,4,0.16,4,0,0,0,0,0
2291,Declan Rice,West Ham,32.0,59,1.84,50,1,3,3,1,1,6,0.19,5,0,0,1,0,0
2292,Chris Richards,Hoffenheim,10.5,11,1.05,10,0,0,0,0,1,1,0.10,1,0,0,0,0,0
2293,Chris Richards,Bayern Munich,1.0,3,3.03,3,0,0,0,0,0,1,1.01,1,0,0,0,0,0
2294,Lewis Richardson,Burnley,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2295,Richarlison,Everton,31.8,89,2.80,55,0,10,6,18,0,8,0.25,4,0,2,1,1,0
2296,Marco Richter,Augsburg,15.7,49,3.11,29,5,5,6,4,0,6,0.38,4,0,0,1,1,0
2297,Mikel Rico,Huesca,24.3,45,1.86,38,2,0,1,3,1,7,0.29,7,0,0,0,0,0
2298,Sergio Rico,Paris S-G,9.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2299,Jairo Riedewald,Crystal Palace,20.2,19,0.94,18,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2300,Emiliano Rigoni,Elche,12.7,23,1.82,15,4,0,2,0,2,4,0.32,3,0,0,1,0,0
2301,Tomas Rincon,Torino,31.6,39,1.23,28,0,2,3,1,5,4,0.13,1,0,2,1,0,0
2302,Luis Rioja,Alavés,23.2,54,2.33,38,4,3,2,5,2,9,0.39,4,1,1,0,1,2
2303,Renaud Ripart,Nîmes,33.9,67,1.97,40,4,8,9,4,2,5,0.15,2,0,1,2,0,0
2304,Andrea Rispoli,Crotone,7.2,15,2.06,13,2,0,0,0,0,0,0.00,0,0,0,0,0,0
2305,Mihailo Ristic,Montpellier,24.8,45,1.81,32,4,3,3,3,0,7,0.28,6,0,0,1,0,0
2306,Matt Ritchie,Newcastle Utd,15.0,44,2.93,23,17,1,1,2,0,4,0.27,2,1,0,0,1,0
2307,Maxence Rivera,Saint-Étienne,2.7,7,2.64,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2308,Emmanuel Riviere,Crotone,7.1,11,1.55,8,0,1,1,1,0,4,0.56,3,0,0,1,0,0
2309,Rober,Levante,15.8,9,0.57,8,0,0,1,0,0,1,0.06,1,0,0,0,0,0
2310,Roberto,Valladolid,13.0,1,0.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2311,Sergi Roberto,Barcelona,10.5,18,1.71,17,0,0,0,0,1,2,0.19,2,0,0,0,0,0
2312,Tyler Roberts,Leeds United,14.9,39,2.62,29,0,3,1,6,0,2,0.13,2,0,0,0,0,0
2314,Andrew Robertson,Liverpool,37.6,123,3.27,94,23,4,1,0,1,15,0.40,11,2,1,1,0,0
2315,Antonee Robinson,Fulham,24.0,60,2.50,51,3,3,0,3,0,2,0.08,2,0,0,0,0,0
2316,Callum Robinson,West Brom,17.3,46,2.65,33,0,7,2,4,0,4,0.23,1,0,1,0,2,0
2317,Jack Robinson,Sheffield Utd,9.7,9,0.92,6,0,1,1,1,0,4,0.41,2,0,1,0,1,0
2318,Joel Robles,Betis,18.0,2,0.11,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2319,Hal Robson-Kanu,West Brom,6.2,12,1.93,8,0,0,1,2,1,0,0.00,0,0,0,0,0,0
2320,Marc Roca,Bayern Munich,2.0,3,1.53,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
2321,Christopher Rocchia,Marseille,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2322,Ruben Rochina,Levante,15.6,49,3.14,36,6,2,0,4,1,4,0.26,3,0,0,0,0,1
2323,Marek Rodak,Fulham,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2324,Sebastian Rode,Eint Frankfurt,18.1,44,2.43,37,1,1,0,5,0,6,0.33,5,0,0,0,1,0
2325,Joe Rodon,Tottenham,8.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2326,Rodri,Manchester City,30.5,85,2.78,74,0,3,5,1,2,9,0.29,7,0,1,1,0,0
2327,Rodri,Betis,6.0,12,2.01,9,2,0,0,1,0,1,0.17,1,0,0,0,0,0
2328,Rodrigo,Leeds United,14.3,68,4.75,52,0,4,8,2,2,8,0.56,4,0,1,3,0,0
2329,Kevin Rodrigues,Eibar,12.2,26,2.13,19,3,1,1,1,1,2,0.16,1,0,0,0,0,1
2330,Angel Rodriguez,Getafe,15.3,31,2.03,19,0,3,4,5,0,2,0.13,1,0,0,0,1,0
2331,Oscar Rodriguez Arnaiz,Sevilla,5.7,22,3.88,13,5,1,1,1,1,2,0.35,2,0,0,0,0,0
2332,Guido Rodriguez,Betis,31.8,42,1.32,32,0,4,2,2,2,1,0.03,0,0,0,1,0,0
2333,James Rodriguez,Everton,19.6,72,3.67,46,15,4,1,6,0,13,0.66,8,4,0,0,1,0
2334,Jay Rodriguez,Burnley,14.1,25,1.78,18,0,2,2,3,0,3,0.21,3,0,0,0,0,0
2335,Miguel Rodriguez,Celta Vigo,0.3,2,6.00,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0
2336,Ricardo Rodriguez,Torino,13.8,25,1.82,21,1,0,2,1,0,4,0.29,4,0,0,0,0,0
2337,Victor Rodriguez,Elche,4.7,9,1.90,7,2,0,0,0,0,0,0.00,0,0,0,0,0,0
2338,Rodrygo,Real Madrid,10.9,41,3.76,30,0,5,2,3,1,9,0.83,7,0,2,0,0,0
2340,Marko Rog,Cagliari,12.9,23,1.78,20,0,0,0,2,1,1,0.08,0,0,0,0,1,0
2341,Rogerio,Sassuolo,20.9,30,1.44,24,3,1,2,0,0,1,0.05,1,0,0,0,0,0
2342,Luis Rojas,Crotone,1.2,2,1.71,0,0,1,1,0,0,0,0.00,0,0,0,0,0,0
2343,Alessio Romagnoli,Milan,21.2,14,0.66,11,0,0,3,0,0,2,0.09,2,0,0,0,0,0
2344,Cristian Romero,Atalanta,28.3,28,0.99,21,0,1,2,2,2,5,0.18,3,0,1,0,1,0
2345,Oriol Romeu,Southampton,19.6,41,2.09,37,0,1,0,1,2,4,0.20,4,0,0,0,0,0
2346,Cristiano Ronaldo,Juventus,31.1,122,3.92,66,2,22,19,12,1,16,0.51,7,0,3,5,1,0
2347,Facundo Roncaglia,Osasuna,13.7,24,1.75,18,4,1,1,0,0,3,0.22,2,0,0,1,0,0
2348,Valentin Rongier,Marseille,21.0,43,2.05,34,1,1,3,2,2,7,0.33,6,0,0,0,0,1
2349,Marten de Roon,Atalanta,33.6,70,2.09,66,2,0,0,0,2,7,0.21,6,0,0,0,0,1
2350,Jerome Roussillon,Wolfsburg,13.7,24,1.76,18,2,3,1,0,0,3,0.22,2,0,1,0,0,0
2351,Nolan Roux,Nîmes,7.2,13,1.80,11,0,0,2,0,0,0,0.00,0,0,0,0,0,0
2352,Nicolo Rovella,Genoa,13.2,28,2.12,21,2,1,0,4,0,2,0.15,1,1,0,0,0,0
2353,Amir Rrahmani,Napoli,12.2,6,0.49,3,0,0,1,2,0,2,0.16,0,0,0,1,1,0
2354,Ruben,Osasuna,2.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2355,Waldo Rubio,Valladolid,4.2,5,1.20,4,0,0,1,0,0,1,0.24,1,0,0,0,0,0
2356,John Ruddy,Wolves,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2357,Antonio Rudiger,Chelsea,19.0,18,0.95,18,0,0,0,0,0,1,0.05,1,0,0,0,0,0
2358,Sebastian Rudy,Hoffenheim,18.6,67,3.60,45,19,1,2,0,0,6,0.32,5,1,0,0,0,0
2359,Sebastian Rudy,Schalke 04,2.0,7,3.50,4,3,0,0,0,0,1,0.50,1,0,0,0,0,0
2360,Kevin Ruegg,Hellas Verona,2.3,2,0.99,1,0,0,0,1,0,1,0.50,0,0,0,0,1,0
2361,Daniele Rugani,Cagliari,11.1,4,0.36,3,0,0,0,0,1,1,0.09,1,0,0,0,0,0
2362,Daniele Rugani,Rennes,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2363,Matteo Ruggeri,Atalanta,2.3,4,1.73,4,0,0,0,0,0,1,0.43,1,0,0,0,0,0
2364,Mario Rui,Napoli,18.5,60,3.23,45,9,2,1,3,0,5,0.27,4,1,0,0,0,0
2366,Aitor Ruibal,Betis,17.7,54,3.05,40,0,9,3,1,1,3,0.17,3,0,0,0,0,0
2367,Isma Ruiz,Granada,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2368,Kays Ruiz,Paris S-G,2.1,6,2.92,5,0,0,0,1,0,1,0.49,1,0,0,0,0,0
2369,Fabian Ruiz Pena,Napoli,28.5,112,3.92,96,1,3,7,2,3,12,0.42,9,0,1,0,2,0
2370,Victor Ruiz,Betis,24.0,6,0.25,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2371,Geronimo Rulli,Villarreal,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2372,Georginio Rutter,Rennes,0.5,1,2.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2373,Georginio Rutter,Hoffenheim,2.7,8,2.99,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2374,Mathew Ryan,Arsenal,3.0,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2375,Mathew Ryan,Brighton,11.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2376,Julian Ryerson,Union Berlin,11.9,18,1.51,14,2,0,1,0,1,1,0.08,0,0,0,0,0,1
2377,Frederik Ronnow,Schalke 04,10.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2378,Joao Victor Santos Sa,Wolfsburg,5.2,21,4.02,15,0,2,3,0,1,1,0.19,1,0,0,0,0,0
2379,Roli Pereira de Sa,Nantes,0.6,8,12.63,4,0,0,2,1,1,0,0.00,0,0,0,0,0,0
2380,Idriss Saadi,Strasbourg,1.4,2,1.44,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
2381,Youssouf Sabaly,Bordeaux,32.3,68,2.10,42,4,8,4,8,2,14,0.43,6,2,1,1,3,1
2382,Mathys Saban,Saint-Étienne,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2383,Marcel Sabitzer,RB Leipzig,22.5,69,3.06,62,0,0,5,2,0,7,0.31,6,0,0,1,0,0
2384,Alexis Saelemaekers,Milan,22.4,86,3.84,66,0,8,1,10,1,9,0.40,7,0,0,0,2,0
2385,Modibo Sagnan,Real Sociedad,6.9,6,0.87,3,1,0,1,1,0,0,0.00,0,0,0,0,0,0
2386,Allan Saint-Maximin,Newcastle Utd,17.3,69,3.98,44,1,17,1,6,0,10,0.58,7,0,3,0,0,0
2387,Borja Sainz,Alavés,5.0,6,1.19,3,0,2,0,0,1,0,0.00,0,0,0,0,0,0
2388,Romain Saiss,Wolves,26.7,19,0.71,16,1,1,1,0,0,2,0.07,2,0,0,0,0,0
2389,Bukayo Saka,Arsenal,28.4,108,3.81,71,12,8,9,8,0,12,0.42,9,0,1,0,2,0
2390,Hiroki Sakai,Marseille,26.5,32,1.21,31,0,1,0,0,0,2,0.08,2,0,0,0,0,0
2392,Moise Sakava,Reims,0.1,1,11.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2393,Mamadou Sakho,Crystal Palace,3.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2394,Jacopo Sala,Spezia,4.2,7,1.68,7,0,0,0,0,0,1,0.24,1,0,0,0,0,0
2395,Mohamed Salah,Liverpool,34.2,134,3.92,104,1,7,13,7,2,16,0.47,12,0,0,2,2,0
2396,Eddie Salcedo,Hellas Verona,8.4,12,1.43,9,1,0,0,2,0,2,0.24,1,0,0,0,1,0
2397,William Saliba,Nice,20.0,10,0.50,10,0,0,0,0,0,1,0.05,1,0,0,0,0,0
2398,Romain Salin,Rennes,15.0,1,0.07,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2399,Mohammed Salisu,Southampton,9.4,5,0.53,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2400,Roland Sallai,Freiburg,18.5,43,2.33,30,0,0,3,10,0,8,0.43,5,0,0,1,2,0
2401,Salvi,Cádiz,21.5,34,1.58,18,9,1,0,5,1,1,0.05,1,0,0,0,0,0
2402,Lazar Samardzic,RB Leipzig,2.2,3,1.35,2,0,0,0,0,1,1,0.45,1,0,0,0,0,0
2403,Diadie Samassekou,Hoffenheim,28.5,47,1.65,39,2,1,2,1,2,7,0.25,5,0,0,1,1,0
2404,Mama Samba Balde,Dijon,24.0,45,1.87,22,0,7,6,10,0,5,0.21,1,0,2,0,2,0
2405,Junior Sambia,Montpellier,27.2,78,2.87,57,3,5,2,11,0,14,0.51,10,1,1,0,2,0
2406,Frederic Sammaritano,Dijon,12.6,36,2.87,18,15,1,0,2,0,3,0.24,2,1,0,0,0,0
2407,Fede San Emeterio,Valladolid,16.2,10,0.62,9,0,0,0,1,0,0,0.00,0,0,0,0,0,0
2408,Antonio Sanabria,Torino,10.9,20,1.84,17,0,0,1,2,0,2,0.18,2,0,0,0,0,0
2409,Antonio Sanabria,Betis,10.4,20,1.93,16,0,1,3,0,0,3,0.29,3,0,0,0,0,0
2410,Oihan Sancet,Athletic Club,11.5,27,2.34,21,0,3,1,2,0,4,0.35,4,0,0,0,0,0
2411,Renato Sanches,Lille,14.1,41,2.90,26,7,5,1,2,0,8,0.57,4,1,2,1,0,0
2412,Ricard Sanchez,Atlético Madrid,0.3,2,6.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2413,Alexis Sanchez,Inter,12.7,79,6.20,62,9,2,4,1,1,14,1.10,13,0,1,0,0,0
2414,Davinson Sanchez,Tottenham,16.5,8,0.48,6,1,0,1,0,0,1,0.06,1,0,0,0,0,0
2415,German Sanchez,Granada,29.3,12,0.41,8,0,0,2,2,0,1,0.03,1,0,0,0,0,0
2416,Javi Sanchez,Valladolid,10.2,5,0.49,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2418,Manu Sanchez,Osasuna,10.8,28,2.58,24,1,2,0,1,0,5,0.46,5,0,0,0,0,0
2419,Manu Sanchez,Atlético Madrid,0.5,1,1.84,1,0,0,0,0,0,1,1.84,1,0,0,0,0,0
2420,Juan Sanchez Mino,Elche,5.5,3,0.55,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2421,Pepe Sanchez,Granada,2.8,3,1.07,1,1,0,1,0,0,1,0.36,0,0,0,1,0,0
2422,Robert Sanchez,Brighton,27.0,2,0.07,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2423,Jadon Sancho,Dortmund,22.9,125,5.46,87,22,8,5,3,0,19,0.83,15,1,1,1,1,0
2424,Alex Sandro,Juventus,20.6,45,2.18,38,1,2,2,2,0,4,0.19,4,0,0,0,0,0
2425,Leroy Sane,Bayern Munich,20.1,79,3.95,63,3,8,4,1,0,18,0.90,16,0,0,2,0,0
2426,Salif Sane,Schalke 04,11.9,13,1.09,8,2,0,2,1,0,0,0.00,0,0,0,0,0,0
2427,Oier Sanjurjo,Osasuna,23.2,36,1.56,29,1,0,0,2,4,5,0.22,3,0,0,0,0,2
2428,Mohamed Sankoh,Stuttgart,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2429,Siriki Sanogo,Benevento,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2430,Morgan Sanson,Aston Villa,3.3,5,1.53,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2431,Morgan Sanson,Marseille,9.2,17,1.85,12,1,0,2,1,1,4,0.44,2,1,0,0,1,0
2432,Nicola Sansone,Bologna,13.0,61,4.70,45,7,4,1,4,0,3,0.23,1,1,0,0,1,0
2433,Baptiste Santamaria,Angers,3.0,7,2.33,5,0,0,1,1,0,0,0.00,0,0,0,0,0,0
2434,Baptiste Santamaria,Freiburg,24.5,40,1.63,31,0,3,4,1,1,4,0.16,3,0,0,1,0,0
2435,Federico Santander,Bologna,0.4,4,9.47,1,0,0,2,1,0,1,2.37,1,0,0,0,0,0
2436,Davide Santon,Roma,6.5,10,1.59,8,0,2,0,0,0,0,0.00,0,0,0,0,0,0
2437,Samir Santos,Udinese,24.6,25,1.02,18,1,1,0,3,2,0,0.00,0,0,0,0,0,0
2438,Riccardo Saponara,Fiorentina,0.6,2,3.46,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2439,Riccardo Saponara,Spezia,4.3,14,3.23,7,0,3,0,4,0,2,0.46,0,0,0,0,2,0
2440,Ivan Saponjic,Cádiz,4.3,11,2.56,5,0,1,1,4,0,0,0.00,0,0,0,0,0,0
2441,Pablo Sarabia,Paris S-G,14.7,50,3.41,39,2,1,6,2,0,7,0.48,6,0,0,1,0,0
2442,Josh Sargent,Werder Bremen,27.8,64,2.30,47,0,7,5,5,0,3,0.11,2,0,0,0,1,0
2444,Bouna Sarr,Marseille,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2445,Bouna Sarr,Bayern Munich,5.0,14,2.79,13,0,1,0,0,0,3,0.60,3,0,0,0,0,0
2446,Sidy Sarr,Nîmes,5.1,8,1.56,4,0,1,0,3,0,0,0.00,0,0,0,0,0,0
2447,Marco Sau,Benevento,8.7,32,3.67,19,9,0,1,3,0,4,0.46,2,1,0,0,1,0
2448,Teji Savanier,Montpellier,24.1,145,6.03,60,45,9,10,14,7,13,0.54,5,4,1,2,1,0
2449,Stefan Savic,Atlético Madrid,32.8,17,0.52,15,0,0,0,2,0,2,0.06,2,0,0,0,0,0
2450,Romaine Sawyers,West Brom,16.5,19,1.15,19,0,0,0,0,0,2,0.12,2,0,0,0,0,0
2451,Gianluca Scamacca,Genoa,15.0,30,2.00,22,0,3,3,1,1,3,0.20,3,0,0,0,0,0
2452,Dane Scarlett,Tottenham,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2453,Fabian Schar,Newcastle Utd,13.8,9,0.65,6,1,0,1,1,0,0,0.00,0,0,0,0,0,0
2454,Aurelien Scheidler,Dijon,3.8,7,1.85,5,0,0,2,0,0,1,0.26,0,0,0,1,0,0
2455,Nicolas Schiappacasse,Sassuolo,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2456,Pasquale Schiattarella,Benevento,25.0,57,2.28,47,2,2,3,1,2,4,0.16,3,0,0,1,0,0
2457,Patrik Schick,Leverkusen,20.7,43,2.07,31,0,4,5,3,0,6,0.29,4,0,1,0,1,0
2458,Sven Schipplock,Arminia,8.3,16,1.93,9,0,2,0,5,0,1,0.12,1,0,0,0,0,0
